timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-20T23:29:40,codecarbon,213f8888-9115-4f5d-a4b0-cc5bfcf64110,1493.1026837825775,0.02551797322708646,1.709056818680418e-05,27.0,134.54063207598577,11.69611930847168,0.011197670388221738,0.05883051650882004,0.004849813381972641,0.07487800027901448,Italy,ITA,piedmont,,,Linux-6.2.0-36-generic-x86_64-with-glibc2.35,3.11.5,2.3.1,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,7.6639,45.0914,31.189651489257812,machine,N,1.0
