timestamp,power_in_watts,step
1736809080.923736,67.061,idle
1736809081.004243,66.268,idle
1736809081.0846565,66.297,idle
1736809081.18604,66.317,idle
1736809081.1899712,66.317,idle
1736809081.3044002,66.303,idle
1736809081.313401,66.303,idle
1736809081.3156235,66.303,idle
1736809081.3177006,66.303,idle
1736809081.3197649,66.303,idle
1736809081.3218322,66.303,idle
1736809081.3239007,66.303,idle
1736809081.3259704,66.303,idle
1736809081.3280458,66.303,idle
1736809081.3301196,66.303,idle
1736809081.332194,66.303,idle
1736809081.3342717,66.303,idle
1736809081.336347,66.303,idle
1736809081.338425,66.303,idle
1736809081.340502,66.303,idle
1736809081.3425782,66.303,idle
1736809081.3446534,66.303,idle
1736809081.3467293,66.303,idle
1736809081.3488064,66.303,idle
1736809081.3508863,66.303,idle
1736809081.3529613,66.303,idle
1736809081.3550365,66.303,idle
1736809081.3571095,66.303,idle
1736809081.359186,66.303,idle
1736809081.3612597,66.303,idle
1736809081.3633337,66.303,idle
1736809081.3654077,66.303,idle
1736809081.3674898,66.303,idle
1736809081.3695643,66.303,idle
1736809081.3716388,66.303,idle
1736809081.373714,66.303,idle
1736809081.3757875,66.273,idle
1736809081.3778625,66.273,idle
1736809081.3799355,66.273,idle
1736809081.3820095,66.273,idle
1736809081.3840933,66.273,idle
1736809081.3861694,66.273,idle
1736809081.3882442,66.273,idle
1736809081.3903248,66.273,idle
1736809081.3924096,66.273,idle
1736809081.394483,66.273,idle
1736809081.3965552,66.273,idle
1736809081.3986294,66.273,idle
1736809081.400725,66.273,idle
1736809081.402874,66.273,idle
1736809081.4059,66.273,idle
1736809081.407993,66.273,to_device
1736809081.4100745,66.273,to_device
1736809081.412172,66.273,forward
1736809081.414309,66.273,forward
1736809081.4163935,66.273,forward
1736809081.4184828,66.273,forward
1736809081.420565,66.273,forward
1736809081.4226458,66.273,forward
1736809081.424743,66.273,forward
1736809081.426835,66.273,forward
1736809081.4289312,66.273,forward
1736809081.4310238,66.273,forward
1736809081.433106,66.273,forward
1736809081.435208,66.273,forward
1736809081.437289,66.273,forward
1736809081.4393704,66.273,forward
1736809081.4414506,66.273,forward
1736809081.443532,66.273,forward
1736809081.445612,66.273,forward
1736809081.4476926,66.273,forward
1736809081.449773,66.273,forward
1736809081.451863,66.273,forward
1736809081.453943,66.273,forward
1736809081.456023,66.273,forward
1736809081.4581027,66.273,forward
1736809081.4601846,66.273,forward
1736809081.4622672,66.273,forward
1736809081.4643474,66.273,forward
1736809081.466426,66.273,forward
1736809081.4685044,66.273,forward
1736809081.4705958,66.273,forward
1736809081.4727025,66.273,backward
1736809081.474788,66.273,backward
1736809081.476884,68.677,backward
1736809081.4789634,68.677,backward
1736809081.4810429,68.677,backward
1736809081.483135,68.677,backward
1736809081.485215,68.677,backward
1736809081.487291,68.677,backward
1736809081.4893656,68.677,backward
1736809081.4914415,68.677,backward
1736809081.4935217,68.677,backward
1736809081.495601,68.677,backward
1736809081.4976788,68.677,backward
1736809081.4997568,68.677,backward
1736809081.5018363,68.677,backward
1736809081.5039165,68.677,backward
