timestamp,power_in_watts,step
1733918840.0588958,93.443,idle
1733918840.1147797,93.56,idle
1733918840.1183374,93.56,idle
1733918840.166978,93.556,idle
1733918840.1698334,93.556,idle
1733918840.2776902,93.551,idle
1733918840.3778,93.538,idle
1733918840.3853476,93.538,idle
1733918840.388237,93.538,idle
1733918840.3909166,93.538,idle
1733918840.393148,93.538,idle
1733918840.3953729,93.538,idle
1733918840.3975964,93.538,idle
1733918840.3997972,93.538,idle
1733918840.402043,93.538,idle
1733918840.40423,93.538,idle
1733918840.406396,93.538,idle
1733918840.4085543,93.538,idle
1733918840.4107103,93.538,idle
1733918840.4128692,93.538,idle
1733918840.453214,93.538,idle
1733918840.4554868,93.538,idle
1733918840.4576802,93.538,idle
1733918840.459864,93.538,idle
1733918840.4620554,93.538,idle
1733918840.464265,93.528,idle
1733918840.4664638,93.528,idle
1733918840.4686477,93.528,idle
1733918840.470827,93.528,idle
1733918840.4730177,93.528,idle
1733918840.4752555,93.528,idle
1733918840.4774404,93.528,idle
1733918840.479619,93.528,idle
1733918840.4817991,93.528,idle
1733918840.4839842,93.528,idle
1733918840.4861948,93.528,idle
1733918840.4884107,93.528,idle
1733918840.49059,93.528,idle
1733918840.492777,93.528,idle
1733918840.4949825,93.528,idle
1733918840.4971788,93.528,idle
1733918840.499365,93.528,idle
1733918840.5015423,93.528,idle
1733918840.503724,93.528,idle
1733918840.5059323,93.528,idle
1733918840.5081136,93.528,idle
1733918840.5102923,93.528,idle
1733918840.5124817,93.528,idle
1733918840.5146897,93.528,idle
1733918840.5168743,93.528,idle
1733918840.5190532,93.528,idle
1733918840.5212307,93.528,idle
1733918840.5234327,93.528,idle
1733918840.5256405,93.528,idle
1733918840.5278203,93.528,idle
1733918840.5299976,93.528,idle
1733918840.5321746,93.528,idle
1733918840.534357,93.528,idle
1733918840.5365624,93.528,idle
1733918840.5387475,93.528,idle
1733918840.540925,93.528,idle
1733918840.5431027,93.528,idle
1733918840.5453055,93.528,idle
1733918840.547484,93.528,idle
1733918840.5496638,93.528,idle
1733918840.5518403,93.528,idle
1733918840.5540197,93.528,idle
1733918840.5562277,93.528,idle
1733918840.5584054,93.528,idle
1733918840.5605824,93.528,idle
1733918840.5627632,93.529,idle
1733918840.564942,93.529,idle
1733918840.567132,93.529,idle
1733918840.5693097,93.529,idle
1733918840.5714865,93.529,idle
1733918840.5736663,93.529,idle
1733918840.5758705,93.529,idle
1733918840.578048,93.529,idle
1733918840.5802283,93.529,idle
1733918840.582405,93.529,idle
1733918840.5845835,93.529,idle
1733918840.5867698,93.529,idle
1733918840.5889826,93.529,idle
1733918840.5911777,93.529,idle
1733918840.5933614,93.529,idle
1733918840.5955377,93.529,idle
1733918840.5977132,93.529,idle
1733918840.5998888,93.529,idle
1733918840.6020677,93.529,idle
1733918840.6042469,93.529,idle
1733918840.6064243,93.529,idle
1733918840.6086023,93.529,idle
1733918840.6107798,93.529,idle
1733918840.612956,93.529,idle
1733918840.615144,93.529,idle
1733918840.617324,93.529,idle
1733918840.6195035,93.529,idle
1733918840.6216805,93.529,idle
1733918840.6238596,93.529,idle
1733918840.62604,93.529,idle
1733918840.6282265,93.529,idle
1733918840.6304097,93.529,idle
1733918840.6325908,93.529,idle
1733918840.634778,93.529,idle
1733918840.6369562,93.529,idle
1733918840.6391442,93.529,idle
1733918840.6413226,93.529,idle
1733918840.6435013,93.529,idle
1733918840.645691,93.529,idle
1733918840.6478708,93.529,idle
1733918840.6500468,93.529,idle
1733918840.6522229,93.529,idle
1733918840.6544588,93.529,idle
1733918840.657129,93.529,idle
1733918840.6593325,93.529,to_device
1733918840.6615176,93.529,to_device
1733918840.6637032,93.526,to_device
1733918840.6658823,93.526,to_device
1733918840.6680846,93.526,forward
1733918840.670343,93.526,forward
1733918840.6725287,93.526,forward
1733918840.6747046,93.526,forward
1733918840.676882,93.526,forward
1733918840.6790588,93.526,forward
1733918840.6812348,93.526,forward
1733918840.683414,93.526,forward
1733918840.6855998,93.526,forward
1733918840.6878114,93.526,backward
1733918840.6900277,93.526,backward
1733918840.692416,93.526,backward
1733918840.6946306,93.526,backward
1733918840.6968565,93.526,backward
1733918840.6990762,93.526,backward
1733918840.7012634,93.526,backward
1733918840.703452,93.526,backward
1733918840.7056427,93.526,backward
1733918840.7078638,93.526,backward
1733918840.7100775,93.526,backward
1733918840.7122643,93.526,backward
1733918840.7144487,93.526,backward
1733918840.7166612,93.526,backward
1733918840.7188742,93.526,backward
1733918840.7210703,93.526,backward
1733918840.723252,93.526,backward
1733918840.725437,93.526,backward
1733918840.7276485,93.526,optimize
1733918840.729847,93.526,idle
1733918840.73206,93.526,idle
1733918840.7343457,93.526,idle
1733918840.737031,93.526,idle
1733918840.739233,93.526,idle
1733918840.7414186,93.526,idle
1733918840.7436004,93.526,idle
1733918840.7458498,93.526,idle
1733918840.7480636,93.526,to_device
1733918840.750254,93.526,to_device
1733918840.7524347,93.526,to_device
1733918840.754617,93.526,to_device
1733918840.7568278,93.526,to_device
1733918840.759015,93.526,forward
1733918840.761198,93.526,forward
1733918840.7633765,98.104,forward
1733918840.765561,98.104,forward
1733918840.7677703,98.104,forward
1733918840.76995,98.104,forward
1733918840.7721274,98.104,forward
1733918840.7743063,98.104,forward
1733918840.7764845,98.104,forward
1733918840.7786672,98.104,backward
1733918840.7808566,98.104,backward
1733918840.7830403,98.104,backward
1733918840.785226,98.104,backward
1733918840.787447,98.104,backward
1733918840.7896273,98.104,backward
1733918840.7918072,98.104,backward
1733918840.7939854,98.104,backward
1733918840.796167,98.104,backward
1733918840.798375,98.104,backward
1733918840.8005648,98.104,backward
1733918840.8027496,98.104,backward
1733918840.804932,98.104,backward
1733918840.8071578,98.104,backward
1733918840.8093472,98.104,backward
1733918840.8115294,98.104,backward
1733918840.8137088,98.104,backward
1733918840.815897,98.104,backward
1733918840.818539,98.104,idle
1733918840.8207364,98.104,idle
1733918840.8228817,98.104,idle
1733918840.8250377,98.104,idle
1733918840.8272145,98.104,idle
1733918840.8293593,98.104,idle
1733918840.8315272,98.104,to_device
1733918840.8337286,98.104,to_device
1733918840.8359082,98.104,to_device
1733918840.8381083,98.104,to_device
1733918840.840295,98.104,forward
1733918840.842481,98.104,forward
1733918840.8446555,98.104,forward
1733918840.846798,98.104,forward
1733918840.8489475,98.104,forward
1733918840.8510904,98.104,forward
1733918840.853227,98.104,forward
1733918840.8553653,98.104,forward
1733918840.857692,98.104,forward
1733918840.8598588,98.104,backward
1733918840.862016,98.104,backward
1733918840.864138,112.107,backward
1733918840.8662832,112.107,backward
1733918840.8684294,112.107,backward
1733918840.870563,112.107,backward
1733918840.8726954,112.107,backward
1733918840.874829,112.107,backward
1733918840.8769698,112.107,backward
1733918840.879127,112.107,backward
1733918840.881269,112.107,backward
1733918840.8834057,112.107,backward
1733918840.8855443,112.107,backward
1733918840.887694,112.107,backward
1733918840.889833,112.107,backward
1733918840.891973,112.107,backward
1733918840.8941126,112.107,backward
1733918840.896258,112.107,backward
1733918840.898476,112.107,idle
1733918840.90077,112.107,idle
1733918840.9029224,112.107,idle
1733918840.905077,112.107,idle
1733918840.9072363,112.107,idle
1733918840.9093993,112.107,idle
1733918840.9115653,112.107,to_device
1733918840.913767,112.107,to_device
1733918840.9159503,112.107,to_device
1733918840.9181433,112.107,to_device
1733918840.9203196,112.107,to_device
1733918840.922491,112.107,forward
1733918840.9246728,112.107,forward
1733918840.9268503,112.107,forward
1733918840.9290016,112.107,forward
1733918840.9311523,112.107,forward
1733918840.9332922,112.107,forward
1733918840.9354298,112.107,forward
1733918840.9375682,112.107,forward
1733918840.9397204,112.107,forward
1733918840.9419017,112.107,backward
1733918840.9441726,112.107,backward
1733918840.9463582,112.107,backward
1733918840.9485133,112.107,backward
1733918840.9506476,112.107,backward
1733918840.9527826,112.107,backward
1733918840.9549158,112.107,backward
1733918840.9570684,112.107,backward
1733918840.9592187,112.107,backward
1733918840.961359,112.107,backward
1733918840.963498,124.099,backward
1733918840.9656346,124.099,backward
1733918840.9677768,124.099,backward
1733918840.9699256,124.099,backward
1733918840.9720662,124.099,backward
1733918840.974206,124.099,backward
1733918840.9763474,124.099,backward
1733918840.978507,124.099,idle
1733918840.980975,124.099,idle
1733918840.98316,124.099,idle
1733918840.985306,124.099,idle
1733918840.9874592,124.099,idle
1733918840.9896262,124.099,idle
1733918840.9917734,124.099,idle
1733918840.9939294,124.099,idle
1733918840.9961555,124.099,to_device
1733918840.998345,124.099,to_device
1733918841.0005217,124.099,to_device
1733918841.0026946,124.099,to_device
1733918841.0048664,124.099,forward
1733918841.0070426,124.099,forward
1733918841.009183,124.099,forward
1733918841.0113225,124.099,forward
1733918841.013458,124.099,forward
1733918841.0155947,124.099,forward
1733918841.0177302,124.099,forward
1733918841.019872,124.099,forward
1733918841.0221174,124.099,backward
1733918841.0242648,124.099,backward
1733918841.0263884,124.099,backward
1733918841.0285358,124.099,backward
1733918841.0306857,124.099,backward
1733918841.0328276,124.099,backward
1733918841.034965,124.099,backward
1733918841.0370736,124.099,backward
1733918841.0392249,124.099,backward
1733918841.041365,124.099,backward
1733918841.0435023,124.099,backward
1733918841.0456393,124.099,backward
1733918841.0477817,124.099,backward
1733918841.0499303,124.099,backward
1733918841.0520692,124.099,backward
1733918841.0542154,124.099,backward
1733918841.0563576,124.099,backward
1733918841.058503,124.099,optimize
1733918841.0608025,124.099,idle
1733918841.063265,146.341,idle
1733918841.0654418,146.341,idle
1733918841.0675914,146.341,idle
1733918841.0697567,146.341,idle
1733918841.071907,146.341,idle
1733918841.0740523,146.341,idle
1733918841.076215,146.341,to_device
1733918841.078414,146.341,to_device
1733918841.0806155,146.341,to_device
1733918841.0827928,146.341,to_device
1733918841.0849724,146.341,forward
1733918841.0871656,146.341,forward
1733918841.089338,146.341,forward
1733918841.0914798,146.341,forward
1733918841.0936189,146.341,forward
1733918841.095896,146.341,forward
1733918841.0980427,146.341,forward
1733918841.1001987,146.341,forward
1733918841.102342,146.341,loss
1733918841.1045494,146.341,backward
1733918841.1066916,146.341,backward
1733918841.108847,146.341,backward
1733918841.1109996,146.341,backward
1733918841.1131442,146.341,backward
1733918841.1152875,146.341,backward
1733918841.1174283,146.341,backward
1733918841.1195805,146.341,backward
1733918841.1217198,146.341,backward
1733918841.1238596,146.341,backward
1733918841.1260014,146.341,backward
1733918841.128145,146.341,backward
1733918841.1302986,146.341,backward
1733918841.132558,146.341,backward
1733918841.1347034,146.341,backward
1733918841.1368446,146.341,backward
1733918841.1390598,146.341,optimize
1733918841.1413531,146.341,idle
1733918841.1435263,146.341,idle
1733918841.1456702,146.341,idle
1733918841.1478257,146.341,idle
1733918841.1500442,146.341,idle
1733918841.152198,146.341,idle
1733918841.1543555,146.341,to_device
1733918841.1565485,146.341,to_device
1733918841.158729,146.341,to_device
1733918841.1609244,146.341,to_device
1733918841.163128,153.889,forward
1733918841.1653109,153.889,forward
1733918841.167489,153.889,forward
1733918841.1696308,153.889,forward
1733918841.1717806,153.889,forward
1733918841.173922,153.889,forward
1733918841.1760604,153.889,forward
1733918841.178199,153.889,forward
1733918841.1803474,153.889,forward
1733918841.182488,153.889,backward
1733918841.1846366,153.889,backward
1733918841.186785,153.889,backward
1733918841.188926,153.889,backward
1733918841.1910634,153.889,backward
1733918841.193208,153.889,backward
1733918841.195348,153.889,backward
1733918841.1974866,153.889,backward
1733918841.199628,153.889,backward
1733918841.2017655,153.889,backward
1733918841.203906,153.889,backward
1733918841.2060456,153.889,backward
1733918841.208191,153.889,backward
1733918841.2103322,153.889,backward
1733918841.212477,153.889,backward
1733918841.214618,153.889,backward
1733918841.2167585,153.889,backward
1733918841.2189913,153.889,idle
1733918841.2211733,153.889,idle
1733918841.223323,153.889,idle
1733918841.225474,153.889,idle
1733918841.2276332,153.889,idle
1733918841.2297828,153.889,idle
1733918841.2319615,153.889,to_device
1733918841.2341542,153.889,to_device
1733918841.2363296,153.889,to_device
1733918841.238501,153.889,to_device
1733918841.240682,153.889,to_device
1733918841.2428806,153.889,forward
1733918841.245079,153.889,forward
1733918841.2472491,153.889,forward
1733918841.2493863,153.889,forward
1733918841.2515278,153.889,forward
1733918841.253682,153.889,forward
1733918841.2558243,153.889,forward
1733918841.2579634,153.889,forward
1733918841.260107,153.889,loss
1733918841.262329,169.916,backward
1733918841.2646055,169.916,backward
1733918841.2667532,169.916,backward
1733918841.2688873,169.916,backward
1733918841.271019,169.916,backward
1733918841.2731533,169.916,backward
1733918841.2752876,169.916,backward
1733918841.2774262,169.916,backward
1733918841.2795646,169.916,backward
1733918841.2816997,169.916,backward
1733918841.283839,169.916,backward
1733918841.2859762,169.916,backward
1733918841.2881143,169.916,backward
1733918841.2902503,169.916,backward
1733918841.292393,169.916,backward
1733918841.294546,169.916,backward
1733918841.2966998,169.916,backward
1733918841.2988973,169.916,idle
1733918841.301079,169.916,idle
1733918841.3032532,169.916,idle
1733918841.305399,169.916,idle
1733918841.307557,169.916,idle
1733918841.309705,169.916,idle
1733918841.3118591,169.916,idle
1733918841.3140273,169.916,idle
1733918841.3163111,169.916,to_device
1733918841.3185,169.916,to_device
1733918841.3206785,169.916,to_device
1733918841.3228743,169.916,forward
1733918841.325066,169.916,forward
1733918841.3272514,169.916,forward
1733918841.3293955,169.916,forward
1733918841.331536,169.916,forward
1733918841.333684,169.916,forward
1733918841.3358269,169.916,forward
1733918841.337964,169.916,forward
1733918841.340105,169.916,forward
1733918841.34225,169.916,backward
1733918841.3444076,169.916,backward
1733918841.3465312,169.916,backward
1733918841.3486528,169.916,backward
1733918841.350798,169.916,backward
1733918841.3531284,169.916,backward
1733918841.3554025,169.916,backward
1733918841.3575952,169.916,backward
1733918841.3597796,169.916,backward
1733918841.361959,185.254,backward
1733918841.3641376,185.254,backward
1733918841.3663175,185.254,backward
1733918841.3684995,185.254,backward
1733918841.3706849,185.254,backward
1733918841.3728735,185.254,backward
1733918841.3750596,185.254,backward
1733918841.3772454,185.254,backward
1733918841.3796272,185.254,idle
1733918841.3818314,185.254,idle
1733918841.3840237,185.254,idle
1733918841.3862112,185.254,idle
1733918841.3883948,185.254,idle
1733918841.3905764,185.254,idle
1733918841.3927596,185.254,idle
1733918841.3949752,185.254,to_device
1733918841.397164,185.254,to_device
1733918841.399349,185.254,to_device
1733918841.4015274,185.254,forward
1733918841.403747,185.254,forward
1733918841.405942,185.254,forward
1733918841.408121,185.254,forward
1733918841.4103062,185.254,forward
1733918841.4124873,185.254,forward
1733918841.414666,185.254,forward
1733918841.4168465,185.254,forward
1733918841.4190235,185.254,forward
1733918841.42121,185.254,backward
1733918841.4234266,185.254,backward
1733918841.4256458,185.254,backward
1733918841.4278562,185.254,backward
1733918841.4300654,185.254,backward
1733918841.4322815,185.254,backward
1733918841.434491,185.254,backward
1733918841.4366713,185.254,backward
1733918841.4388697,185.254,backward
1733918841.441049,185.254,backward
1733918841.4432528,185.254,backward
1733918841.445458,185.254,backward
1733918841.447637,185.254,backward
1733918841.4498143,185.254,backward
1733918841.452016,185.254,backward
1733918841.4543383,185.254,backward
1733918841.4566195,185.254,optimize
1733918841.458841,185.254,idle
1733918841.4610348,185.254,idle
1733918841.4632423,199.849,idle
1733918841.465468,199.849,idle
1733918841.467659,199.849,idle
1733918841.469845,199.849,to_device
1733918841.4720438,199.849,to_device
1733918841.474269,199.849,to_device
1733918841.4764993,199.849,forward
1733918841.478689,199.849,forward
1733918841.4808705,199.849,forward
1733918841.4830563,199.849,forward
1733918841.4852362,199.849,forward
1733918841.4874268,199.849,forward
1733918841.4896033,199.849,forward
1733918841.4917803,199.849,forward
1733918841.493962,199.849,forward
1733918841.4961438,199.849,backward
1733918841.4983225,199.849,backward
1733918841.5005,199.849,backward
1733918841.502676,199.849,backward
1733918841.5048535,199.849,backward
1733918841.507029,199.849,backward
1733918841.5092075,199.849,backward
1733918841.5113847,199.849,backward
1733918841.513562,199.849,backward
1733918841.5157485,199.849,backward
1733918841.5179558,199.849,backward
1733918841.5201445,199.849,backward
1733918841.5223243,199.849,backward
1733918841.5245025,199.849,backward
1733918841.5266786,199.849,backward
1733918841.5288546,199.849,backward
1733918841.531097,199.849,optimize
1733918841.5332873,199.849,idle
1733918841.535471,199.849,idle
1733918841.53765,199.849,idle
1733918841.5398295,199.849,idle
1733918841.5420065,199.849,to_device
1733918841.5441856,199.849,to_device
1733918841.5463614,199.849,to_device
1733918841.548539,199.849,to_device
1733918841.5507164,199.849,forward
1733918841.552899,199.849,forward
1733918841.5550754,199.849,forward
1733918841.5572531,199.849,forward
1733918841.5594325,199.849,forward
1733918841.5616066,199.849,forward
1733918841.5637836,214.479,forward
1733918841.565962,214.479,forward
1733918841.5681396,214.479,backward
1733918841.5703173,214.479,backward
