timestamp,power_in_watts
1733918840.0588958,93.443
1733918840.1147797,93.56
1733918840.1183374,93.56
1733918840.166978,93.556
1733918840.1698334,93.556
1733918840.2776902,93.551
1733918840.3778,93.538
1733918840.3853476,93.538
1733918840.388237,93.538
1733918840.3909166,93.538
1733918840.393148,93.538
1733918840.3953729,93.538
1733918840.3975964,93.538
1733918840.3997972,93.538
1733918840.402043,93.538
1733918840.4042299,93.538
1733918840.406396,93.538
1733918840.4085543,93.538
1733918840.4107103,93.538
1733918840.4128692,93.538
1733918840.453214,93.538
1733918840.4554868,93.538
1733918840.4576802,93.538
1733918840.4598641,93.538
1733918840.4620554,93.538
1733918840.464265,93.528
1733918840.4664638,93.528
1733918840.4686477,93.528
1733918840.470827,93.528
1733918840.4730177,93.528
1733918840.4752557,93.528
1733918840.4774404,93.528
1733918840.479619,93.528
1733918840.4817991,93.528
1733918840.4839842,93.528
1733918840.4861948,93.528
1733918840.4884107,93.528
1733918840.4905899,93.528
1733918840.492777,93.528
1733918840.4949825,93.528
1733918840.4971788,93.528
1733918840.4993653,93.528
1733918840.5015423,93.528
1733918840.503724,93.528
1733918840.5059323,93.528
1733918840.5081136,93.528
1733918840.5102923,93.528
1733918840.5124817,93.528
1733918840.5146897,93.528
1733918840.5168743,93.528
1733918840.5190532,93.528
1733918840.5212307,93.528
1733918840.5234327,93.528
1733918840.5256405,93.528
1733918840.5278203,93.528
1733918840.5299976,93.528
1733918840.5321746,93.528
1733918840.534357,93.528
1733918840.5365624,93.528
1733918840.5387475,93.528
1733918840.540925,93.528
1733918840.5431027,93.528
1733918840.5453055,93.528
1733918840.547484,93.528
1733918840.5496638,93.528
1733918840.5518405,93.528
1733918840.5540197,93.528
1733918840.5562277,93.528
1733918840.5584054,93.528
1733918840.5605824,93.528
1733918840.5627632,93.529
1733918840.5649421,93.529
1733918840.567132,93.529
1733918840.5693095,93.529
1733918840.5714865,93.529
1733918840.5736663,93.529
1733918840.5758703,93.529
1733918840.578048,93.529
1733918840.5802283,93.529
1733918840.5824053,93.529
1733918840.5845835,93.529
1733918840.5867698,93.529
1733918840.5889826,93.529
1733918840.5911775,93.529
1733918840.5933614,93.529
1733918840.5955377,93.529
1733918840.5977132,93.529
1733918840.5998888,93.529
1733918840.6020675,93.529
1733918840.6042469,93.529
1733918840.6064243,93.529
1733918840.6086023,93.529
1733918840.6107798,93.529
1733918840.612956,93.529
1733918840.615144,93.529
1733918840.617324,93.529
1733918840.6195035,93.529
1733918840.6216805,93.529
1733918840.6238596,93.529
1733918840.62604,93.529
1733918840.6282263,93.529
1733918840.6304095,93.529
1733918840.6325908,93.529
1733918840.634778,93.529
