time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
15,77.568,0.0,77.568,0.0,47.432,0.0,47.432,0.0,0.0,0.0,125.0,['Process 1 is executed'],0.03571428571428571,100.02%,893.31
16,125.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,['Process 1 is executed'],0.03571428571428571,100.02%,893.31
17,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
18,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
19,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
20,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
21,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
22,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
23,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
24,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.02%,893.31
25,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
26,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
27,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
28,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
29,400.0,0.0,150.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
30,276.125,0.0,250.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.02%,893.31
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
32,0.0,0.0,0.0,0.0,79.149,0.0,79.149,0.0,78.72333333333333,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
33,0.0,0.0,0.0,0.0,151.658,0.0,150.0,1.657999999999987,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
34,0.0,0.0,0.0,0.0,195.548,0.0,150.0,45.548,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
35,0.0,0.0,0.0,0.0,214.597,0.0,150.0,64.59700000000001,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
36,0.0,0.0,0.0,0.0,197.529,0.0,150.0,47.528999999999996,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
37,0.0,0.0,0.0,0.0,151.481,0.0,150.0,1.4809999999999839,0.0,0.0,150.0,['Process 2 is executed'],0.038461538461538464,100.02%,893.31
38,0.0,0.0,0.0,0.0,83.781,0.0,83.781,0.0,45.79888888888888,0.0,125.0,['Process 1 is executed'],0.03571428571428571,100.02%,893.31
39,26.376983662527266,0.0,26.376983662527266,0.0,11.64,0.0,11.64,0.0,96.64779593052528,0.0,125.0,['Process 1 is executed'],0.03571428571428571,100.02%,893.31
40,125.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,['Process 1 is executed'],0.03571428571428571,100.02%,893.31
