timestamp,power_in_watts,step
1737227016.0134492,251.951,backward
1737227016.015525,251.951,idle
1737227016.0176053,251.951,idle
1737227016.0196843,251.951,idle
1737227016.0217626,251.951,to_device
1737227016.02384,251.951,to_device
1737227016.0259137,251.951,forward
1737227016.027989,251.951,forward
1737227016.0300643,251.951,backward
1737227016.032142,251.951,backward
1737227016.0342145,251.951,backward
1737227016.0362864,251.951,backward
1737227016.0384135,251.951,idle
1737227016.0405002,251.177,idle
1737227016.042581,251.177,idle
1737227016.044658,251.177,to_device
1737227016.0467343,251.177,to_device
1737227016.048809,251.177,forward
1737227016.0508838,251.177,forward
1737227016.0529578,251.177,backward
1737227016.0550344,251.177,backward
1737227016.0571082,251.177,backward
1737227016.0594325,251.177,backward
1737227016.0615225,251.177,idle
1737227016.0636115,251.177,idle
1737227016.065692,251.177,idle
1737227016.0677695,251.177,to_device
1737227016.069845,251.177,to_device
1737227016.0719194,251.177,forward
1737227016.073954,251.177,forward
1737227016.0760272,251.177,backward
1737227016.0781028,251.177,backward
1737227016.080176,251.177,backward
1737227016.0822494,251.177,backward
1737227016.0843363,251.177,idle
1737227016.086414,251.177,idle
1737227016.0884943,251.177,idle
1737227016.0905707,251.177,to_device
1737227016.0926445,251.177,to_device
1737227016.0947185,251.177,forward
1737227016.0967915,251.177,forward
1737227016.0988834,251.177,backward
1737227016.1009593,251.177,backward
1737227016.103035,251.177,backward
1737227016.1051087,251.177,backward
1737227016.1071837,251.177,optimize
1737227016.1092613,251.177,idle
1737227016.111343,251.177,idle
1737227016.1134212,251.177,to_device
1737227016.115498,251.177,to_device
1737227016.1175876,251.177,forward
1737227016.1196609,251.177,forward
1737227016.1217349,251.177,backward
1737227016.1238124,251.177,backward
1737227016.1258864,251.177,backward
1737227016.1279595,251.177,backward
1737227016.1300366,251.177,optimize
1737227016.1321163,251.177,idle
1737227016.1341977,251.177,idle
1737227016.1362736,251.177,to_device
1737227016.1383505,251.177,to_device
1737227016.140424,252.424,forward
1737227016.1425002,252.424,forward
1737227016.1445749,252.424,backward
1737227016.1466527,252.424,backward
1737227016.148727,252.424,backward
1737227016.1508005,252.424,backward
1737227016.152939,252.424,optimize
1737227016.155088,252.424,idle
1737227016.157166,252.424,idle
