timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-20T21:02:02,codecarbon,6e5f18c2-b510-45bf-ae0f-ef3112387e07,1325.844626903534,0.022559567366633393,1.7015242139888224e-05,27.0,130.00059063648288,11.69611930847168,0.009943249445557594,0.051947407113447974,0.004306422517015124,0.06619707907602068,Italy,ITA,piedmont,,,Linux-6.2.0-36-generic-x86_64-with-glibc2.35,3.11.5,2.3.1,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,7.6639,45.0914,31.189651489257812,machine,N,1.0
