timestamp,power_in_watts,graphic_clock,memory_clock,sm_clock,step
1736190317.2441766,226.869,2790,10251,2790,backward
1736190317.24765,226.869,2790,10251,2790,backward
1736190317.250657,226.869,2790,10251,2790,backward
1736190317.253697,226.869,2790,10251,2790,backward
1736190317.256777,226.869,2790,10251,2790,backward
1736190317.2607384,226.869,2790,10251,2790,backward
1736190317.265863,226.869,2790,10251,2790,backward
1736190317.2689233,226.869,2790,10251,2790,backward
1736190317.271936,226.869,2790,10251,2790,backward
1736190317.2749548,226.869,2790,10251,2790,backward
1736190317.2782905,226.869,2790,10251,2790,backward
1736190317.282052,226.869,2790,10251,2790,backward
1736190317.2865398,226.869,2790,10251,2790,backward
1736190317.2897573,226.869,2790,10251,2790,optimize
1736190317.2962992,226.869,2790,10251,2790,to_device
1736190317.3000867,226.869,2790,10251,2790,forward
1736190317.310408,226.972,2790,10251,2790,forward
1736190317.3134632,226.972,2790,10251,2790,forward
1736190317.316506,226.972,2790,10251,2790,forward
1736190317.320377,226.972,2790,10251,2790,forward
1736190317.3241816,226.972,2790,10251,2790,forward
1736190317.3273647,226.972,2790,10251,2790,forward
1736190317.3304014,226.972,2790,10251,2790,backward
1736190317.333452,226.972,2790,10251,2790,backward
1736190317.336479,226.972,2790,10251,2790,backward
1736190317.3403378,226.972,2790,10251,2790,backward
1736190317.3442264,226.972,2790,10251,2790,backward
1736190317.347364,226.972,2790,10251,2790,backward
1736190317.350416,226.972,2790,10251,2790,backward
1736190317.353474,226.972,2790,10251,2790,backward
1736190317.356607,226.972,1863,10251,2790,backward
1736190317.3605878,226.972,2790,10251,2790,backward
1736190317.364404,226.972,2790,10251,2790,backward
1736190317.3675394,226.972,2790,10251,2790,backward
1736190317.3706286,226.972,2790,10251,2790,backward
1736190317.3737328,226.972,2790,10251,2790,backward
1736190317.3768077,226.972,2790,10251,2790,backward
1736190317.3806243,226.972,2790,10251,2790,backward
1736190317.3860269,226.972,2790,10251,2790,backward
1736190317.389197,226.972,2790,10251,2790,backward
1736190317.3954737,226.972,2790,10251,2790,to_device
1736190317.39912,226.972,2790,10251,2790,forward
1736190317.4040785,226.972,2790,10251,2790,forward
1736190317.4102862,226.939,2790,10251,2790,forward
1736190317.4133048,226.939,2790,10251,2790,forward
1736190317.4163234,226.939,2790,10251,2790,forward
1736190317.420117,226.939,2790,10251,2790,forward
1736190317.4239445,226.939,2790,10251,2790,forward
1736190317.4271593,226.939,2790,10251,2790,forward
1736190317.4301589,226.939,2790,10251,2790,backward
1736190317.433162,226.939,2790,10251,2790,backward
1736190317.436168,226.939,2790,10251,2790,backward
1736190317.4399586,226.939,2790,10251,2790,backward
1736190317.4435987,226.939,2790,10251,2790,backward
1736190317.4473093,226.939,2790,10251,2790,backward
1736190317.4503112,226.939,2790,10251,2790,backward
1736190317.4533176,226.939,2790,10251,2790,backward
1736190317.45634,226.939,2790,10251,1863,backward
1736190317.4601867,226.939,2790,10251,2790,backward
1736190317.4640367,226.939,2790,10251,2790,backward
1736190317.4671288,226.939,2790,10251,2790,backward
1736190317.4701447,226.939,2790,10251,2790,backward
1736190317.4731667,226.939,2790,10251,2790,backward
1736190317.4761677,226.939,2790,10251,2790,backward
1736190317.480052,226.939,2790,10251,2790,backward
1736190317.4838676,226.939,2790,10251,2790,backward
1736190317.48701,226.939,2790,10251,2790,backward
1736190317.4964302,226.939,2790,10251,2790,forward
1736190317.5003955,226.939,2790,10251,2790,forward
1736190317.5104816,226.932,2790,10251,2790,forward
1736190317.5135486,226.932,2790,10251,2790,forward
1736190317.5166223,226.932,2790,10251,2790,forward
1736190317.5205586,226.932,2790,10251,2790,forward
1736190317.5259,226.932,2790,10251,2790,forward
1736190317.5290377,226.932,2790,10251,2790,backward
1736190317.532065,226.932,2790,10251,2790,backward
1736190317.535094,226.932,2790,10251,2790,backward
1736190317.538417,226.932,2790,10251,2790,backward
1736190317.542307,226.932,2790,10251,2790,backward
1736190317.5462358,226.932,2790,10251,2790,backward
1736190317.549273,226.932,2790,10251,2790,backward
1736190317.5522988,226.932,2790,10251,2790,backward
1736190317.5553098,226.932,2790,10251,1863,backward
1736190317.558794,226.932,2790,10251,2790,backward
1736190317.5625954,226.932,2790,10251,2790,backward
1736190317.5665486,226.932,2790,10251,2790,backward
1736190317.5695972,226.932,2790,10251,2790,backward
1736190317.57266,226.932,2790,10251,2790,backward
1736190317.5757024,226.932,2790,10251,2790,backward
1736190317.5793464,226.932,2790,10251,2790,backward
1736190317.583331,226.932,2790,10251,2790,backward
1736190317.5867913,226.932,2790,10251,2790,backward
1736190317.651308,226.991,2790,10251,2790,backward
1736190317.6543176,226.991,2790,10251,2790,backward
1736190317.6574004,226.991,2790,10251,2790,backward
1736190317.6612277,226.991,2790,10251,2790,backward
1736190317.665636,226.991,2790,10251,2790,backward
1736190317.6686454,226.991,2790,10251,2790,backward
1736190317.6716852,226.991,2790,10251,2790,backward
1736190317.6747162,226.991,2790,10251,2790,backward
1736190317.678013,226.991,2790,10251,2790,backward
1736190317.6819046,226.991,2790,10251,2790,backward
1736190317.686107,226.991,2790,10251,2790,backward
1736190317.6953363,226.991,2790,10251,2790,to_device
1736190317.6990623,226.991,2790,10251,2790,forward
1736190317.7042837,226.991,2790,10251,2790,forward
1736190317.7537951,226.864,2790,10251,2790,backward
1736190317.756878,226.864,1863,10251,2790,backward
1736190317.760819,226.864,2790,10251,2790,backward
1736190317.7658098,226.864,2790,10251,2790,backward
1736190317.7688987,226.864,2790,10251,2790,backward
1736190317.7719705,226.864,2790,10251,2790,backward
1736190317.7750568,226.864,2790,10251,2790,backward
1736190317.8282793,226.958,2790,10251,2790,forward
1736190317.831331,226.958,2790,10251,2790,backward
1736190317.8343406,226.958,2790,10251,2790,backward
1736190317.8373394,226.958,2790,10251,2790,backward
1736190317.8411543,226.958,2790,10251,2790,backward
1736190317.8454738,226.958,2790,10251,2790,backward
1736190317.8486009,226.958,2790,10251,2790,backward
1736190317.8516014,226.958,2790,10251,2790,backward
1736190317.854966,226.958,2790,10251,2790,backward
1736190317.8585384,226.958,1863,10251,2790,backward
1736190317.8625302,226.958,2790,10251,2790,backward
1736190317.8661785,226.958,2790,10251,2790,backward
1736190317.8692038,226.958,2790,10251,2790,backward
1736190317.8722632,226.958,2790,10251,2790,backward
1736190317.875375,226.958,2790,10251,2790,backward
1736190317.8791895,226.958,2790,10251,2790,backward
1736190317.883001,226.958,2790,10251,2790,backward
1736190317.8867693,226.958,2790,10251,2790,backward
1736190317.889806,226.958,2790,10251,2790,backward
1736190317.896259,226.958,2790,10251,2790,to_device
1736190317.9000297,226.958,2790,10251,2790,forward
1736190317.9108045,227.007,2790,10251,2790,forward
1736190317.91385,227.007,2790,10251,2790,forward
1736190317.9168985,227.007,2790,10251,2790,forward
1736190317.920859,227.007,2790,10251,2790,forward
1736190317.9257014,227.007,2790,10251,2790,forward
1736190317.9287364,227.007,2790,10251,2790,forward
1736190317.9317744,227.007,2790,10251,2790,backward
1736190317.9347985,227.007,2790,10251,2790,backward
1736190317.9381166,227.007,2790,10251,2790,backward
1736190317.9419048,227.007,2790,10251,2790,backward
1736190317.9458346,227.007,2790,10251,2790,backward
1736190317.9488811,227.007,2790,10251,2790,backward
1736190317.951954,227.007,2790,10251,2790,backward
1736190317.955004,227.007,2790,10251,2790,backward
1736190317.9583478,227.007,1863,10251,2790,backward
1736190317.9623506,227.007,2790,10251,2790,backward
1736190317.9661534,227.007,2790,10251,2790,backward
1736190317.9691904,227.007,2790,10251,2790,backward
1736190317.9722211,227.007,2790,10251,2790,backward
1736190317.9752624,227.007,2790,10251,2790,backward
1736190317.978593,227.007,2790,10251,2790,backward
1736190317.982494,227.007,2790,10251,2790,backward
1736190317.9866254,227.007,2790,10251,2790,backward
1736190317.9897337,227.007,2790,10251,2790,backward
1736190317.9962006,227.007,2790,10251,2790,to_device
1736190318.0000825,227.007,2790,10251,2790,forward
1736190318.0091596,227.18,2790,10251,2790,forward
1736190318.0121963,227.18,2790,10251,2790,forward
1736190318.015249,227.18,1863,10251,2790,forward
1736190318.018834,227.18,2790,10251,2790,forward
1736190318.0227156,227.18,2790,10251,2790,forward
1736190318.02655,227.18,2790,10251,2790,forward
1736190318.0295806,227.18,2790,10251,2790,backward
1736190318.0325994,227.18,2790,10251,1863,backward
1736190318.035606,227.18,2790,10251,2790,backward
1736190318.0391824,227.18,2790,10251,2790,backward
1736190318.043165,227.18,2790,10251,2790,backward
1736190318.046488,227.18,2790,10251,2790,backward
1736190318.0495684,227.18,2790,10251,2790,backward
1736190318.052656,227.18,2790,10251,2790,backward
1736190318.05584,227.18,2790,10251,1863,backward
1736190318.059986,227.18,2790,10251,2790,backward
1736190318.0638292,227.18,2790,10251,2790,backward
1736190318.0671923,227.18,2790,10251,2790,backward
1736190318.0702226,227.18,2790,10251,2790,backward
1736190318.073262,227.18,2790,10251,2790,backward
1736190318.0763123,227.18,2790,10251,2790,backward
1736190318.0801375,227.18,2790,10251,2790,backward
1736190318.0840535,227.18,2790,10251,2790,backward
1736190318.0871894,227.18,2790,10251,2790,backward
1736190318.0966249,227.18,2790,10251,2790,to_device
1736190318.1004436,227.18,2790,10251,2790,forward
1736190318.1099472,227.294,2790,10251,2790,forward
1736190318.1131036,227.294,2790,10251,2790,forward
1736190318.1161227,227.294,2790,10251,2790,forward
1736190318.1199117,227.294,2790,10251,2790,forward
1736190318.1238303,227.294,2790,10251,2790,forward
1736190318.127199,227.294,2790,10251,2790,forward
1736190318.1302564,227.294,2790,10251,2790,backward
1736190318.133301,227.294,2790,10251,2790,backward
1736190318.136325,227.294,2790,10251,2790,backward
1736190318.1402626,227.294,2790,10251,2790,backward
1736190318.1457045,227.294,2790,10251,2790,backward
1736190318.1488752,227.294,2790,10251,2790,backward
1736190318.151975,227.294,2790,10251,2790,backward
1736190318.1550725,227.294,2790,10251,2790,backward
1736190318.1584604,227.294,2790,10251,2790,backward
1736190318.1623435,227.294,2790,10251,2790,backward
1736190318.166244,227.294,2790,10251,2790,backward
1736190318.1693106,227.294,2790,10251,2790,backward
1736190318.172366,227.294,2790,10251,2790,backward
1736190318.1754634,227.294,2790,10251,2790,backward
1736190318.179244,227.294,2790,10251,2790,backward
1736190318.1832185,227.294,2790,10251,2790,backward
1736190318.186641,227.294,2790,10251,2790,backward
1736190318.189731,227.294,2790,10251,2790,optimize
1736190318.1961727,227.294,2790,10251,2790,to_device
1736190318.2003891,227.294,2790,10251,2790,forward
1736190318.2093835,227.53,2790,10251,2790,forward
1736190318.2124906,227.53,2790,10251,2790,forward
1736190318.215529,227.53,2790,10251,2790,forward
1736190318.21929,227.53,2790,10251,2790,forward
1736190318.2232072,227.53,2790,10251,2790,forward
1736190318.22673,227.53,2790,10251,2790,forward
1736190318.229761,227.53,2790,10251,2790,backward
1736190318.2327876,227.53,2790,10251,2790,backward
1736190318.235817,227.53,2790,10251,2790,backward
1736190318.2396882,227.53,2790,10251,2790,backward
1736190318.243687,227.53,2790,10251,2790,backward
1736190318.246851,227.53,2790,10251,2790,backward
1736190318.249903,227.53,2790,10251,2790,backward
1736190318.2529426,227.53,2790,10251,2790,backward
1736190318.255997,227.53,2790,10251,1863,backward
1736190318.259876,227.53,2790,10251,2790,backward
1736190318.2635317,227.53,2790,10251,2790,backward
1736190318.2672515,227.53,2790,10251,2790,backward
1736190318.2703304,227.53,2790,10251,2790,backward
1736190318.2733958,227.53,2790,10251,2790,backward
1736190318.2764354,227.53,2790,10251,2790,backward
1736190318.2805269,227.53,2790,10251,2790,backward
1736190318.2859838,227.53,2790,10251,2790,backward
1736190318.2892816,227.53,2790,10251,2790,optimize
1736190318.295346,227.53,2790,10251,2790,to_device
1736190318.2989662,227.53,2790,10251,2790,forward
1736190318.3094192,227.585,2790,10251,2790,forward
1736190318.312638,227.585,2790,10251,2790,forward
1736190318.3156686,227.585,2790,10251,2790,forward
1736190318.3192158,227.585,2790,10251,2790,forward
1736190318.3229604,227.585,2790,10251,2790,forward
1736190318.326918,227.585,2790,10251,2790,forward
1736190318.3299513,227.585,2790,10251,2790,backward
1736190318.3329864,227.585,2790,10251,2790,backward
1736190318.3360753,227.585,2790,10251,2790,backward
1736190318.3400118,227.585,2790,10251,2790,backward
1736190318.3437684,227.585,2790,10251,2790,backward
1736190318.3469484,227.585,2790,10251,2790,backward
1736190318.3499908,227.585,2790,10251,2790,backward
1736190318.3530586,227.585,2790,10251,2790,backward
1736190318.3561373,227.585,2790,10251,1863,backward
1736190318.3600712,227.585,2790,10251,2790,backward
1736190318.3639047,227.585,2790,10251,2790,backward
1736190318.3670783,227.585,2790,10251,2790,backward
1736190318.370149,227.585,2790,10251,2790,backward
1736190318.3732083,227.585,2790,10251,2790,backward
1736190318.3763635,227.585,2790,10251,2790,backward
1736190318.380468,227.585,2790,10251,2790,backward
1736190318.385849,227.585,2790,10251,2790,backward
1736190318.388903,227.585,2790,10251,2790,backward
1736190318.3951943,227.585,2790,10251,2790,to_device
1736190318.398957,227.585,2790,10251,2790,forward
1736190318.4483037,227.576,2790,10251,2790,backward
1736190318.4545176,227.576,2790,10251,2790,backward
1736190318.4578395,227.576,2790,10251,2790,backward
1736190318.461718,227.576,2790,10251,2790,backward
1736190318.4658492,227.576,2790,10251,2790,backward
1736190318.468982,227.576,2790,10251,2790,backward
1736190318.4719875,227.576,2790,10251,2790,backward
1736190318.4749885,227.576,2790,10251,2790,backward
1736190318.478515,227.576,2790,10251,2790,backward
1736190318.482187,227.576,2790,10251,2790,backward
1736190318.4862757,227.576,2790,10251,2790,backward
1736190318.4893973,227.576,2790,10251,2790,optimize
1736190318.4953823,227.576,2790,10251,2790,to_device
1736190318.4990432,227.576,2790,10251,2790,forward
1736190318.509449,227.674,2790,10251,2790,forward
1736190318.5125842,227.674,2790,10251,2790,forward
1736190318.5156589,227.674,2790,10251,2790,forward
1736190318.5195673,227.674,2790,10251,2790,forward
1736190318.5234368,227.674,2790,10251,2790,forward
1736190318.5268216,227.674,2790,10251,2790,forward
1736190318.52986,227.674,2790,10251,2790,backward
1736190318.5329118,227.674,2790,10251,2790,backward
1736190318.535982,227.674,2790,10251,2790,backward
1736190318.539856,227.674,2790,10251,2790,backward
1736190318.5437884,227.674,2790,10251,2790,backward
1736190318.54698,227.674,2790,10251,2790,backward
1736190318.5500593,227.674,2790,10251,2790,backward
1736190318.5531552,227.674,2790,10251,2790,backward
1736190318.556233,227.674,1863,10251,2790,backward
1736190318.5602813,227.674,2790,10251,2790,backward
1736190318.5639284,227.674,2790,10251,2790,backward
1736190318.5671096,227.674,2790,10251,2790,backward
