timestamp,power_in_watts,sm_clock,step
1736645700.267023,271.716,1830,backward
1736645700.2700005,271.716,1740,backward
1736645700.2747643,271.716,1740,backward
1736645700.2773707,271.716,1740,backward
1736645700.279972,271.716,1740,idle
1736645700.2825754,271.716,1740,idle
1736645700.2852004,271.716,1740,idle
1736645700.287953,271.716,1740,idle
1736645700.2909453,271.716,1830,idle
1736645700.2954004,271.716,1830,idle
1736645700.298125,271.716,1830,idle
1736645700.3008313,271.716,1830,to_device
1736645700.3034432,271.716,1830,to_device
1736645700.3060374,271.716,1830,to_device
1736645700.3089454,271.716,1830,to_device
1736645700.311797,271.716,1875,to_device
1736645700.3152213,271.716,1875,forward
1736645700.3178792,271.716,1875,forward
1736645700.3205838,271.716,1875,forward
1736645700.323194,271.716,1875,forward
1736645700.325988,271.716,1875,forward
1736645700.3289647,271.716,1875,forward
1736645700.3335917,271.716,1890,forward
1736645700.3362231,271.716,1890,backward
1736645700.338845,271.716,1890,backward
1736645700.3414736,271.716,1890,backward
1736645700.3442206,270.988,1890,backward
1736645700.346981,270.988,1890,backward
1736645700.35008,270.988,1830,backward
1736645700.354913,270.988,1830,backward
1736645700.357517,270.988,1830,backward
1736645700.3601143,270.988,1830,backward
1736645700.3627162,270.988,1830,backward
1736645700.365314,270.988,1830,backward
1736645700.3681784,270.988,1830,backward
1736645700.3710375,270.988,1740,backward
1736645700.3753517,270.988,1740,backward
1736645700.3779547,270.988,1740,backward
1736645700.380546,270.988,1740,backward
1736645700.383155,270.988,1740,idle
1736645700.3857803,270.988,1740,idle
1736645700.3887756,270.988,1740,idle
1736645700.3922706,270.988,1815,idle
1736645700.3952672,270.988,1815,idle
1736645700.3983066,270.988,1815,idle
1736645700.4009123,270.988,1815,idle
1736645700.404323,270.988,1815,idle
1736645700.4069338,270.988,1815,to_device
1736645700.4099507,270.988,1860,to_device
1736645700.415162,270.988,1860,to_device
1736645700.4177594,270.988,1860,to_device
1736645700.4203684,270.988,1860,forward
1736645700.4230163,270.988,1860,forward
1736645700.425702,270.988,1860,forward
1736645700.4286623,270.988,1860,forward
1736645700.431579,270.988,1890,forward
1736645700.4352078,270.988,1890,forward
1736645700.4378097,270.988,1890,forward
1736645700.440398,270.988,1890,backward
1736645700.442994,270.988,1890,backward
1736645700.4456005,269.629,1890,backward
1736645700.449207,269.629,1890,backward
1736645700.4523225,269.629,1860,backward
1736645700.4558313,269.629,1860,backward
1736645700.458435,269.629,1860,backward
1736645700.4610274,269.629,1860,backward
1736645700.4636364,269.629,1860,backward
1736645700.466235,269.629,1860,backward
1736645700.4692194,269.629,1770,backward
1736645700.474924,269.629,1770,backward
1736645700.477527,269.629,1770,backward
1736645700.4801357,269.629,1770,backward
1736645700.4827332,269.629,1770,backward
1736645700.48534,269.629,1770,backward
1736645700.488184,269.629,1770,idle
1736645700.4911168,269.629,1770,idle
1736645700.494127,269.629,1770,idle
1736645700.496817,269.629,1770,idle
1736645700.499477,269.629,1770,idle
1736645700.5023303,269.629,1770,idle
1736645700.5049434,269.629,1770,idle
1736645700.5077736,269.629,1770,to_device
1736645700.5105767,269.629,1845,to_device
1736645700.5152442,269.629,1845,to_device
1736645700.5178409,269.629,1845,to_device
1736645700.52044,269.629,1845,to_device
1736645700.5230284,269.629,1845,forward
1736645700.525821,269.629,1845,forward
1736645700.5288973,269.629,1845,forward
1736645700.5316782,269.629,1875,forward
1736645700.535326,269.629,1875,forward
1736645700.5379264,269.629,1875,forward
1736645700.5405157,269.629,1875,forward
1736645700.543115,269.629,1875,backward
1736645700.545796,269.318,1875,backward
1736645700.548837,269.318,1875,backward
1736645700.5518398,269.318,1860,backward
1736645700.555391,269.318,1860,backward
1736645700.5581048,269.318,1860,backward
1736645700.5607157,269.318,1860,backward
1736645700.5633135,269.318,1860,backward
1736645700.5659094,269.318,1860,backward
1736645700.5688374,269.318,1860,backward
1736645700.5735838,269.318,1770,backward
1736645700.5762253,269.318,1770,backward
1736645700.578822,269.318,1770,backward
1736645700.5814283,269.318,1770,backward
1736645700.5841093,269.318,1770,backward
1736645700.5867302,269.318,1770,backward
1736645700.5896986,269.318,1770,idle
1736645700.5923595,269.318,1770,idle
1736645700.5949802,269.318,1770,idle
1736645700.5975797,269.318,1770,idle
1736645700.6001954,269.318,1770,idle
1736645700.6029348,269.318,1770,idle
1736645700.6055405,269.318,1770,idle
1736645700.6084485,269.318,1770,to_device
1736645700.611366,269.318,1845,to_device
1736645700.615204,269.318,1845,to_device
1736645700.617834,269.318,1845,to_device
1736645700.620428,269.318,1845,to_device
1736645700.6230173,269.318,1845,forward
1736645700.625649,269.318,1845,forward
1736645700.6286917,269.318,1845,forward
1736645700.6316524,269.318,1875,forward
1736645700.6353066,269.318,1875,forward
1736645700.6379058,269.318,1875,forward
1736645700.6405022,269.318,1875,forward
1736645700.6431065,269.318,1875,backward
1736645700.6460288,268.709,1875,backward
1736645700.6490762,268.709,1875,backward
1736645700.6521246,268.709,1875,backward
1736645700.6555877,268.709,1875,backward
1736645700.658188,268.709,1875,backward
1736645700.660786,268.709,1875,backward
1736645700.663383,268.709,1875,backward
1736645700.6659806,268.709,1875,backward
1736645700.66897,268.709,1875,backward
1736645700.6719186,268.709,1770,backward
1736645700.6754718,268.709,1770,backward
1736645700.6780708,268.709,1770,backward
1736645700.680665,268.709,1770,backward
1736645700.683268,268.709,1770,backward
1736645700.6858733,268.709,1770,backward
1736645700.6888626,268.709,1770,backward
1736645700.692063,268.709,1770,idle
1736645700.6946704,268.709,1770,idle
1736645700.6973372,268.709,1770,idle
1736645700.6999946,268.709,1770,idle
1736645700.702597,268.709,1770,idle
1736645700.705202,268.709,1770,idle
1736645700.707892,268.709,1770,to_device
1736645700.710672,268.709,1845,to_device
1736645700.7150176,268.709,1845,to_device
1736645700.7176056,268.709,1845,to_device
1736645700.7202003,268.709,1845,to_device
1736645700.7228055,268.709,1845,to_device
1736645700.7254162,268.709,1845,forward
1736645700.7282605,268.709,1845,forward
1736645700.731113,268.709,1875,forward
1736645700.735348,268.709,1875,forward
1736645700.7379422,268.709,1875,forward
1736645700.7405372,268.709,1875,forward
1736645700.7431328,268.709,1875,forward
1736645700.7460685,269.181,1875,backward
1736645700.7490764,269.181,1845,backward
1736645700.7548442,269.181,1845,backward
1736645700.757449,269.181,1845,backward
1736645700.7600937,269.181,1845,backward
1736645700.762818,269.181,1845,backward
1736645700.765418,269.181,1845,backward
1736645700.7681954,269.181,1845,backward
1736645700.771259,269.181,1785,backward
1736645700.775276,269.181,1785,backward
1736645700.7778816,269.181,1785,backward
1736645700.780475,269.181,1785,backward
1736645700.783074,269.181,1785,backward
1736645700.7857134,269.181,1785,backward
1736645700.7886753,269.181,1785,backward
1736645700.7918715,269.181,1770,idle
1736645700.7952194,269.181,1770,idle
1736645700.7978184,269.181,1770,idle
1736645700.8005548,269.181,1770,idle
1736645700.8031898,269.181,1770,idle
1736645700.8060544,269.181,1770,idle
1736645700.8093283,269.181,1845,idle
1736645700.8147118,269.181,1845,to_device
1736645700.8173194,269.181,1845,to_device
1736645700.81991,269.181,1845,to_device
1736645700.8224978,269.181,1845,to_device
