timestamp,power_in_watts,step
1733918961.4178576,93.391,idle
1733918961.4215865,93.393,idle
1733918961.4817555,93.393,idle
1733918961.534612,93.372,idle
1733918961.6832073,93.293,idle
1733918961.6868155,93.293,idle
1733918961.7414591,93.269,idle
1733918961.7494495,93.269,idle
1733918961.7530253,93.269,idle
1733918961.760975,93.269,idle
1733918961.763141,93.269,idle
1733918961.7655878,93.269,idle
1733918961.76775,93.269,idle
1733918961.7699254,93.269,idle
1733918961.772053,93.269,idle
1733918961.774182,93.269,idle
1733918961.7763233,93.269,idle
1733918961.7784472,93.269,idle
1733918961.7805755,93.269,idle
1733918961.7827046,93.269,idle
1733918961.7848585,93.269,idle
1733918961.7870047,93.269,idle
1733918961.7891371,93.269,idle
1733918961.791268,93.269,idle
1733918961.7934222,93.269,idle
1733918961.7955587,93.269,idle
1733918961.7976973,93.269,idle
1733918961.799827,93.269,idle
1733918961.801951,93.269,idle
1733918961.804079,93.269,idle
1733918961.8062098,93.269,idle
1733918961.8083389,93.269,idle
1733918961.8104692,93.269,idle
1733918961.81263,93.269,idle
1733918961.8147986,93.269,idle
1733918961.8169382,93.269,idle
1733918961.8190696,93.269,idle
1733918961.8211973,93.269,idle
1733918961.8233206,93.253,idle
1733918961.8254397,93.253,idle
1733918961.8275645,93.253,idle
1733918961.8296835,93.253,idle
1733918961.8318102,93.253,idle
1733918961.833956,93.253,idle
1733918961.836244,93.253,idle
1733918961.8384323,93.253,idle
1733918961.8406236,93.253,idle
1733918961.842806,93.253,idle
1733918961.8449154,93.253,idle
1733918961.8470194,93.253,idle
1733918961.849123,93.253,idle
1733918961.8512273,93.253,idle
1733918961.85334,93.253,idle
1733918961.855446,93.253,idle
1733918961.85755,93.253,idle
1733918961.8596563,93.253,idle
1733918961.8617623,93.253,idle
1733918961.863869,93.253,idle
1733918961.86598,93.253,idle
1733918961.868108,93.253,idle
1733918961.870226,93.253,idle
1733918961.8723423,93.253,idle
1733918961.8744566,93.253,idle
1733918961.8765814,93.253,idle
1733918961.878721,93.253,idle
1733918961.8808496,93.253,idle
1733918961.8829725,93.253,idle
1733918961.8850732,93.253,idle
1733918961.8872094,93.253,idle
1733918961.8893404,93.253,idle
1733918961.891466,93.253,idle
1733918961.8935902,93.253,idle
1733918961.895713,93.253,idle
1733918961.8978353,93.253,idle
1733918961.899969,93.253,idle
1733918961.902133,93.253,idle
1733918961.9042518,93.253,idle
1733918961.9063678,93.253,idle
1733918961.90848,93.253,idle
1733918961.9105935,93.253,idle
1733918961.912722,93.253,idle
1733918961.9148417,93.253,idle
1733918961.9169638,93.253,idle
1733918961.919094,93.253,idle
1733918961.92124,93.253,idle
1733918961.9233506,93.231,idle
1733918961.9254503,93.231,idle
1733918961.9275494,93.231,idle
1733918961.9296474,93.231,idle
1733918961.9317455,93.231,idle
1733918961.9338462,93.231,idle
1733918961.935962,93.231,idle
1733918961.938064,93.231,idle
1733918961.940165,93.231,idle
1733918961.9422674,93.231,idle
1733918961.9443717,93.231,idle
1733918961.9464877,93.231,idle
1733918961.948591,93.231,idle
1733918961.9506943,93.231,idle
1733918961.9527962,93.231,idle
1733918961.9548988,93.231,idle
1733918961.9570186,93.231,idle
1733918961.9591532,93.231,idle
1733918961.9612749,93.231,idle
1733918961.9633994,93.231,idle
1733918961.965535,93.231,idle
1733918961.967656,93.231,idle
1733918961.9697833,93.231,idle
1733918961.9719045,93.231,idle
1733918961.9740238,93.231,idle
1733918961.9761434,93.231,idle
1733918961.9782617,93.231,idle
1733918961.980382,93.231,idle
1733918961.9825094,93.231,idle
1733918961.9846308,93.231,idle
1733918961.9867828,93.231,idle
1733918961.9889057,93.231,idle
1733918961.9910283,93.231,idle
1733918961.9931576,93.231,idle
1733918961.99528,93.231,idle
1733918961.997402,93.231,idle
1733918961.9995222,93.231,idle
1733918962.0016434,93.231,idle
1733918962.0037737,93.231,idle
1733918962.005895,93.231,idle
1733918962.008016,93.231,idle
1733918962.0101357,93.231,idle
1733918962.0122592,93.231,idle
1733918962.0144477,93.231,idle
1733918962.0165937,93.231,idle
