timestamp,power_in_watts
1733916865.4756024,91.511
1733916865.5233665,91.259
1733916865.526655,91.259
1733916865.5718834,91.26
1733916865.6191761,91.26
1733916865.6235821,91.26
1733916865.6701236,91.127
1733916865.679362,91.127
1733916865.6820724,91.127
1733916865.6845486,91.127
1733916865.6866934,91.127
1733916865.6888525,91.127
1733916865.7530987,91.127
1733916865.755388,91.127
1733916865.7575536,91.127
1733916865.7597358,91.127
1733916865.7618735,91.127
1733916865.764092,91.127
1733916865.7662675,91.125
1733916865.768398,91.125
1733916865.7707918,91.125
1733916865.7729394,91.125
1733916865.775232,91.125
1733916865.7774167,91.125
1733916865.7796004,91.125
1733916865.7817247,91.125
1733916865.7839074,91.125
1733916865.7860777,91.125
1733916865.7881958,91.125
1733916865.7903194,91.125
1733916865.792451,91.125
1733916865.7946713,91.125
1733916865.7968621,91.125
1733916865.7990506,91.125
1733916865.801241,91.125
1733916865.8034315,91.125
1733916865.8056717,91.125
1733916865.8079145,91.125
1733916865.8100955,91.125
1733916865.8122854,91.125
1733916865.8145072,91.125
1733916865.8166978,91.125
1733916865.818879,91.125
1733916865.8210812,91.125
1733916865.8232946,91.125
1733916865.825483,91.125
1733916865.8276644,91.125
1733916865.8298414,91.125
1733916865.83202,91.125
1733916865.8341975,91.125
1733916865.836381,91.125
1733916865.838584,91.125
1733916865.8408346,91.125
1733916865.8430305,91.125
1733916865.845247,91.125
1733916865.8474314,91.125
1733916865.8496094,91.125
1733916865.8518019,91.125
1733916865.8540645,91.125
1733916865.856284,91.125
1733916865.8584614,91.125
1733916865.86064,91.125
1733916865.8628316,91.125
1733916865.8650804,91.13
1733916865.867286,91.13
1733916865.8694794,91.13
1733916865.8717263,91.13
1733916865.873907,91.13
1733916865.876085,91.13
1733916865.8782623,91.13
1733916865.880442,91.13
1733916865.8826315,91.13
1733916865.8848262,91.13
1733916865.8870337,91.13
1733916865.8892193,91.13
1733916865.8914204,91.13
1733916865.8936,91.13
1733916865.8957791,91.13
1733916865.89796,91.13
1733916865.900143,91.13
1733916865.9023445,91.13
1733916865.904524,91.13
1733916865.9067006,91.13
1733916865.908882,91.13
1733916865.911059,91.13
1733916865.9132423,91.13
1733916865.9154234,91.13
1733916865.917668,91.13
1733916865.919874,91.13
1733916865.9220626,91.13
1733916865.9242525,91.13
1733916865.9264314,91.13
1733916865.92861,91.13
1733916865.9307873,91.13
1733916865.9329739,91.13
1733916865.935176,91.13
1733916865.9373517,91.13
1733916865.9395285,91.13
1733916865.9417055,91.13
1733916865.943887,91.13
1733916865.946063,91.13
1733916865.9482417,91.13
1733916865.9504437,91.13
1733916865.9526258,91.13
1733916865.9548047,91.13
1733916865.9569864,91.13
1733916865.961109,91.13
1733916865.9633343,91.13
1733916865.9655182,91.108
1733916865.9677193,91.108
1733916865.9698987,91.108
1733916865.9720838,91.108
1733916865.9744906,91.108
1733916865.9767668,91.108
1733916865.978986,91.108
1733916865.981173,91.108
1733916865.9834466,91.108
1733916865.9856308,91.108
1733916865.9878175,91.108
1733916865.9899974,91.108
1733916865.9921877,91.108
1733916865.994378,91.108
1733916865.9968445,91.108
1733916865.9990592,91.108
1733916866.0012534,91.108
1733916866.0034432,91.108
1733916866.0056248,91.108
1733916866.0078173,91.108
1733916866.0100017,91.108
1733916866.0121844,91.108
1733916866.0143695,91.108
1733916866.0165687,91.108
1733916866.0187523,91.108
1733916866.0209546,91.108
1733916866.0231824,91.108
1733916866.0253916,91.108
1733916866.0275843,91.108
1733916866.0297668,91.108
1733916866.0319822,91.108
1733916866.034215,91.108
1733916866.036442,91.108
1733916866.0386913,91.108
1733916866.0408883,91.108
1733916866.0430787,91.108
1733916866.0452647,91.108
1733916866.0474813,91.108
1733916866.0496838,91.108
1733916866.0519679,91.108
1733916866.05418,91.108
1733916866.0565317,91.108
1733916866.0588176,91.108
1733916866.0610974,91.108
1733916866.0633357,91.108
1733916866.0655584,96.571
1733916866.067859,96.571
1733916866.0700574,96.571
1733916866.0723834,96.571
1733916866.0745368,96.571
1733916866.0767484,96.571
1733916866.0789475,96.571
1733916866.081141,96.571
1733916866.0833783,96.571
1733916866.0856926,96.571
1733916866.0879292,96.571
1733916866.090156,96.571
1733916866.092385,96.571
1733916866.0946243,96.571
1733916866.0968697,96.571
1733916866.099097,96.571
1733916866.1013396,96.571
1733916866.1035407,96.571
1733916866.1057642,96.571
1733916866.1079671,96.571
1733916866.1101534,96.571
1733916866.1123474,96.571
1733916866.1145449,96.571
1733916866.1167283,96.571
1733916866.1189072,96.571
1733916866.1210773,96.571
1733916866.12326,96.571
1733916866.1254478,96.571
1733916866.1276572,96.571
1733916866.1298394,96.571
1733916866.132187,96.571
1733916866.1344771,96.571
1733916866.1366658,96.571
1733916866.1388462,96.571
1733916866.1410363,96.571
1733916866.1432316,96.571
1733916866.1454127,96.571
1733916866.14759,96.571
1733916866.14977,96.571
1733916866.1519575,96.571
1733916866.1541367,96.571
1733916866.1563177,96.571
1733916866.1584969,96.571
1733916866.161406,96.571
1733916866.1639838,96.571
1733916866.1662076,102.089
1733916866.1684,102.089
1733916866.1705842,102.089
1733916866.172773,102.089
1733916866.1749883,102.089
1733916866.1772072,102.089
1733916866.179417,102.089
1733916866.181601,102.089
1733916866.183785,102.089
1733916866.186002,102.089
1733916866.1881838,102.089
1733916866.1903615,102.089
1733916866.1925519,102.089
1733916866.1947632,102.089
1733916866.1969764,102.089
1733916866.1991677,102.089
1733916866.2013512,102.089
1733916866.2035444,102.089
1733916866.2057657,102.089
1733916866.2079773,102.089
1733916866.2101555,102.089
1733916866.2123349,102.089
1733916866.2145166,102.089
1733916866.2170172,102.089
1733916866.2193158,102.089
1733916866.2215059,102.089
1733916866.2236962,102.089
1733916866.225917,102.089
1733916866.2281334,102.089
1733916866.230321,102.089
1733916866.2325122,102.089
1733916866.234837,102.089
1733916866.2370782,102.089
1733916866.239265,102.089
1733916866.2414494,102.089
1733916866.2436433,102.089
1733916866.2458882,102.089
1733916866.2481089,102.089
1733916866.2502918,102.089
1733916866.2524734,102.089
1733916866.25466,102.089
1733916866.2568793,102.089
1733916866.2590613,102.089
1733916866.2612424,102.089
1733916866.2634215,102.089
1733916866.2656007,107.562
1733916866.2677922,107.562
1733916866.2699764,107.562
1733916866.2721565,107.562
1733916866.2743354,107.562
1733916866.276519,107.562
1733916866.278701,107.562
1733916866.2808807,107.562
1733916866.283059,107.562
1733916866.2852466,107.562
1733916866.2874846,107.562
1733916866.2896676,107.562
1733916866.2918456,107.562
1733916866.2940233,107.562
1733916866.296232,107.562
1733916866.2984133,107.562
1733916866.3005924,107.562
1733916866.3028464,107.562
1733916866.3050563,107.562
1733916866.3072662,107.562
1733916866.3094513,107.562
1733916866.3116324,107.562
1733916866.313816,107.562
1733916866.3160017,107.562
1733916866.3182087,107.562
1733916866.3203883,107.562
1733916866.322567,107.562
1733916866.3247497,107.562
1733916866.3269358,107.562
1733916866.3290775,107.562
1733916866.331262,107.562
1733916866.3334525,107.562
1733916866.3356385,107.562
1733916866.3378487,107.562
1733916866.3400362,107.562
1733916866.342216,107.562
1733916866.3443944,107.562
1733916866.3465714,107.562
1733916866.348757,107.562
1733916866.350973,107.562
1733916866.3531518,107.562
1733916866.3553312,107.562
1733916866.3575125,107.562
1733916866.3596919,107.562
1733916866.3618832,107.562
1733916866.3640745,107.562
1733916866.3662565,115.743
1733916866.3684382,115.743
1733916866.3706172,115.743
1733916866.3727953,115.743
1733916866.3749752,115.743
1733916866.3771584,115.743
1733916866.3793383,115.743
1733916866.3815155,115.743
1733916866.3837242,115.743
1733916866.3861094,115.743
1733916866.3883018,115.743
1733916866.3904858,115.743
1733916866.3926716,115.743
1733916866.394915,115.743
1733916866.3971553,115.743
1733916866.399345,115.743
1733916866.4015534,115.743
1733916866.4038525,115.743
1733916866.4060388,115.743
1733916866.408266,115.743
1733916866.410447,115.743
1733916866.4126256,115.743
1733916866.4148073,115.743
1733916866.4169981,115.743
1733916866.4191928,115.743
1733916866.4213715,115.743
1733916866.4248266,115.743
1733916866.4270668,115.743
1733916866.429255,115.743
1733916866.431434,115.743
1733916866.4336147,115.743
1733916866.4357998,115.743
1733916866.437993,115.743
1733916866.4401755,115.743
1733916866.442354,115.743
1733916866.4445398,115.743
1733916866.4467509,115.743
1733916866.4489386,115.743
1733916866.4511166,115.743
1733916866.4532964,115.743
1733916866.4554918,115.743
1733916866.4577181,115.743
1733916866.4599044,115.743
1733916866.4620829,115.743
1733916866.4642687,115.743
1733916866.4664478,122.802
1733916866.4686759,122.802
1733916866.470963,122.802
1733916866.4731464,122.802
1733916866.4753299,122.802
1733916866.4775147,122.802
1733916866.4797058,122.802
1733916866.4818828,122.802
1733916866.4840615,122.802
1733916866.4862444,122.802
1733916866.4884334,122.802
1733916866.490617,122.802
1733916866.492805,122.802
1733916866.4949934,122.802
1733916866.497182,122.802
1733916866.499421,122.802
1733916866.5016007,122.802
1733916866.5037801,122.802
1733916866.505969,122.802
1733916866.5081522,122.802
1733916866.5103307,122.802
1733916866.51251,122.802
1733916866.5146885,122.802
1733916866.5168746,122.802
1733916866.5190666,122.802
1733916866.5212498,122.802
1733916866.5234296,122.802
1733916866.525691,122.802
1733916866.527909,122.802
1733916866.5300925,122.802
1733916866.5322704,122.802
1733916866.5344474,122.802
1733916866.5366292,122.802
1733916866.538822,122.802
1733916866.5409997,122.802
1733916866.5431855,122.802
1733916866.5453627,122.802
1733916866.5475411,122.802
1733916866.549723,122.802
1733916866.551909,122.802
1733916866.554098,122.802
1733916866.5562809,122.802
1733916866.5584834,122.802
1733916866.560669,122.802
1733916866.5628452,122.802
1733916866.5650263,159.687
1733916866.567219,159.687
1733916866.569406,159.687
1733916866.5715837,159.687
1733916866.573761,159.687
1733916866.5759447,159.687
1733916866.57813,159.687
1733916866.580312,159.687
1733916866.5824885,159.687
1733916866.584666,159.687
1733916866.5868437,159.687
1733916866.5890253,159.687
1733916866.591214,159.687
1733916866.5933917,159.687
1733916866.5955703,159.687
1733916866.59775,159.687
1733916866.5999327,159.687
1733916866.6021109,159.687
1733916866.6042883,159.687
1733916866.6064646,159.687
1733916866.6086433,159.687
1733916866.610825,159.687
1733916866.6130018,159.687
1733916866.6152656,159.687
1733916866.6174476,159.687
1733916866.6196299,159.687
1733916866.6218073,159.687
1733916866.6239846,159.687
1733916866.6261616,159.687
1733916866.6283395,159.687
1733916866.6305299,159.687
1733916866.632718,159.687
1733916866.6349072,159.687
1733916866.6370752,159.687
1733916866.6392753,159.687
1733916866.641461,159.687
1733916866.643642,159.687
1733916866.6458735,159.687
1733916866.648053,159.687
1733916866.6502388,159.687
1733916866.6524234,159.687
1733916866.6546025,159.687
1733916866.656783,159.687
1733916866.6589625,159.687
1733916866.6611466,159.687
1733916866.6633246,159.687
1733916866.6655014,172.654
1733916866.6676807,172.654
1733916866.66986,172.654
1733916866.6720374,172.654
1733916866.6742117,172.654
1733916866.6763883,172.654
1733916866.6785672,172.654
1733916866.6807501,172.654
1733916866.6829336,172.654
1733916866.685076,172.654
1733916866.6873379,172.654
1733916866.6895165,172.654
1733916866.691694,172.654
1733916866.693871,172.654
1733916866.696051,172.654
1733916866.6982331,172.654
1733916866.7004194,172.654
1733916866.7025964,172.654
1733916866.7047722,172.654
1733916866.7069478,172.654
1733916866.7091246,172.654
1733916866.7113025,172.654
1733916866.7134829,172.654
1733916866.7159019,172.654
1733916866.7181165,172.654
1733916866.7202978,172.654
1733916866.7224753,172.654
1733916866.7246556,172.654
1733916866.726831,172.654
1733916866.7290065,172.654
1733916866.731228,172.654
1733916866.733408,172.654
1733916866.7355876,172.654
1733916866.737763,172.654
1733916866.7399411,172.654
1733916866.7421215,172.654
1733916866.7442987,172.654
1733916866.7464755,172.654
1733916866.7486522,172.654
1733916866.7508276,172.654
1733916866.7530046,172.654
1733916866.7551894,172.654
1733916866.7573664,172.654
1733916866.7595441,172.654
1733916866.7617207,172.654
1733916866.7638998,172.654
1733916866.7660778,188.286
1733916866.7682571,188.286
1733916866.7704499,188.286
1733916866.772633,188.286
1733916866.774811,188.286
1733916866.7769904,188.286
1733916866.7791781,188.286
1733916866.7813606,188.286
1733916866.7835586,188.286
1733916866.785749,188.286
1733916866.787937,188.286
1733916866.790116,188.286
1733916866.7922966,188.286
1733916866.7944741,188.286
1733916866.7966533,188.286
1733916866.7990396,188.286
1733916866.8013437,188.286
1733916866.803523,188.286
1733916866.8057044,188.286
1733916866.8078883,188.286
1733916866.810066,188.286
1733916866.812246,188.286
1733916866.8144314,188.286
1733916866.8166156,188.286
1733916866.818794,188.286
1733916866.8209715,188.286
1733916866.8232129,188.286
1733916866.8253927,188.286
1733916866.827572,188.286
1733916866.829749,188.286
1733916866.8319314,188.286
1733916866.8341465,188.286
1733916866.8366013,188.286
1733916866.8387892,188.286
1733916866.8409677,188.286
1733916866.8431532,188.286
1733916866.8453667,188.286
1733916866.8475466,188.286
1733916866.8497236,188.286
1733916866.8519008,188.286
1733916866.8540776,188.286
1733916866.8562589,188.286
1733916866.858437,188.286
1733916866.860619,188.286
1733916866.862799,188.286
1733916866.864977,203.536
