timestamp,power_in_watts,step
1733917978.55855,92.787,idle
1733917978.5616782,92.674,idle
1733917978.6171606,92.671,idle
1733917978.621606,92.671,idle
1733917978.676251,92.671,idle
1733917978.775258,92.66,idle
1733917978.8804955,92.642,idle
1733917978.883121,92.642,idle
1733917978.8901246,92.642,idle
1733917978.9010785,92.642,idle
1733917978.903751,92.642,idle
1733917978.9062288,92.642,idle
1733917978.9083507,92.642,idle
1733917978.910466,92.642,idle
1733917978.9125855,92.642,idle
1733917978.9147186,92.642,idle
1733917978.9168658,92.63,idle
1733917978.9190023,92.63,idle
1733917978.921133,92.63,idle
1733917978.9232657,92.63,idle
1733917978.925412,92.63,idle
1733917978.927539,92.63,idle
1733917978.9296649,92.63,idle
1733917978.9317925,92.63,idle
1733917978.9339242,92.63,idle
1733917978.9360654,92.63,idle
1733917978.9381878,92.63,idle
1733917978.9530802,92.63,idle
1733917978.955224,92.63,idle
1733917978.9573667,92.63,idle
1733917978.9594932,92.63,idle
1733917978.9616091,92.63,idle
1733917978.9637296,92.63,idle
1733917978.9658568,92.63,idle
1733917978.967975,92.63,idle
1733917978.9700909,92.63,idle
1733917978.9722135,92.63,idle
1733917978.974335,92.63,idle
1733917978.9764636,92.63,idle
1733917978.978595,92.63,idle
1733917978.9807286,92.63,idle
1733917978.9828465,92.63,idle
1733917978.9849644,92.63,idle
1733917978.9870894,92.63,idle
1733917978.9892163,92.63,idle
1733917978.9913328,92.63,idle
1733917978.9934535,92.63,idle
1733917978.995582,92.63,idle
1733917978.9977064,92.63,idle
1733917978.9998274,92.63,idle
1733917979.0019417,92.63,idle
1733917979.0040607,92.63,idle
1733917979.0062032,92.63,idle
1733917979.0083418,92.63,idle
1733917979.010461,92.63,idle
1733917979.0125823,92.63,idle
1733917979.014704,92.63,idle
1733917979.0168326,92.609,idle
1733917979.018956,92.609,idle
1733917979.0210736,92.609,idle
1733917979.0231948,92.609,idle
1733917979.025313,92.609,idle
1733917979.0274425,92.609,idle
1733917979.029565,92.609,idle
1733917979.0316863,92.609,idle
1733917979.0338104,92.609,idle
1733917979.0359502,92.609,idle
1733917979.0380766,92.609,idle
1733917979.0402,92.609,idle
1733917979.042328,92.609,idle
1733917979.044446,92.609,idle
1733917979.046575,92.609,idle
1733917979.0487096,92.609,idle
1733917979.0508237,92.609,idle
1733917979.0529394,92.609,idle
1733917979.0550656,92.609,idle
1733917979.0572011,92.609,idle
1733917979.0593176,92.609,idle
1733917979.0614393,92.609,idle
1733917979.063563,92.609,idle
1733917979.0656931,92.609,idle
1733917979.0678306,92.609,idle
1733917979.069952,92.609,idle
1733917979.0720732,92.609,idle
1733917979.0741897,92.609,idle
1733917979.076335,92.609,idle
1733917979.078533,92.609,idle
1733917979.080666,92.609,idle
1733917979.0827844,92.609,idle
1733917979.0849078,92.609,idle
1733917979.0870342,92.609,idle
1733917979.0891669,92.609,idle
1733917979.0912976,92.609,idle
1733917979.0934143,92.609,idle
1733917979.0955284,92.609,idle
1733917979.0976443,92.609,idle
1733917979.0997596,92.609,idle
1733917979.101874,92.609,idle
1733917979.1039913,92.609,idle
1733917979.106114,92.609,idle
1733917979.1082463,92.609,idle
1733917979.1103983,92.609,idle
1733917979.1125104,92.609,idle
1733917979.1146178,92.609,idle
1733917979.1167262,92.606,idle
1733917979.1188393,92.606,idle
1733917979.1209528,92.606,idle
1733917979.1230671,92.606,idle
1733917979.1251795,92.606,idle
1733917979.127293,92.606,idle
1733917979.129408,92.606,idle
1733917979.1315217,92.606,idle
1733917979.133629,92.606,idle
1733917979.135744,92.606,idle
1733917979.137857,92.606,idle
1733917979.139977,92.606,idle
1733917979.1420996,92.606,idle
1733917979.1443331,92.606,idle
1733917979.1465244,92.606,idle
1733917979.148735,92.606,idle
1733917979.1509871,92.606,idle
1733917979.153196,92.606,idle
1733917979.1554172,92.606,idle
1733917979.1576302,92.606,idle
1733917979.1598234,92.606,idle
1733917979.1620295,92.606,idle
1733917979.164159,92.606,idle
1733917979.1663468,92.606,idle
1733917979.1685567,92.606,idle
1733917979.170733,92.606,idle
1733917979.1728632,92.606,idle
1733917979.1750429,92.606,idle
1733917979.1771784,92.606,idle
1733917979.1794071,92.606,idle
1733917979.1815867,92.606,idle
1733917979.1837742,92.606,idle
1733917979.1860175,92.606,idle
1733917979.1884398,92.606,to_device
1733917979.1905634,92.606,to_device
1733917979.192691,92.606,to_device
1733917979.1948173,92.606,to_device
1733917979.1969352,92.606,to_device
1733917979.1990502,92.606,forward
1733917979.201167,92.606,forward
1733917979.203282,92.606,forward
1733917979.2053928,92.606,forward
1733917979.2075083,92.606,forward
1733917979.2096214,92.606,forward
1733917979.2117362,92.606,forward
1733917979.21385,92.606,forward
1733917979.2159889,93.735,forward
1733917979.2180982,93.735,backward
1733917979.2202108,93.735,backward
1733917979.222324,93.735,backward
1733917979.2244334,93.735,backward
1733917979.2265422,93.735,backward
1733917979.228654,93.735,backward
1733917979.2307658,93.735,backward
1733917979.2328763,93.735,backward
1733917979.2349885,93.735,backward
1733917979.2370696,93.735,backward
1733917979.239181,93.735,backward
1733917979.2412946,93.735,backward
1733917979.2434027,93.735,backward
1733917979.24551,93.735,backward
1733917979.24765,93.735,backward
1733917979.249925,93.735,backward
1733917979.2521164,93.735,backward
1733917979.2543304,93.735,backward
1733917979.256521,93.735,backward
1733917979.2586374,93.735,optimize
1733917979.2607946,93.735,idle
1733917979.26292,93.735,idle
1733917979.2650294,93.735,idle
1733917979.2671502,93.735,idle
1733917979.269353,93.735,idle
1733917979.2714968,93.735,idle
1733917979.2736125,93.735,to_device
1733917979.2757275,93.735,to_device
1733917979.277846,93.735,to_device
1733917979.2799635,93.735,to_device
1733917979.2820797,93.735,to_device
1733917979.284211,93.735,forward
1733917979.2864766,93.735,forward
1733917979.2886915,93.735,forward
1733917979.2908854,93.735,forward
1733917979.293081,93.735,forward
1733917979.295284,93.735,forward
1733917979.2975166,93.735,forward
1733917979.299714,93.735,forward
1733917979.3019018,93.735,forward
1733917979.3040888,93.735,backward
1733917979.3062892,93.735,backward
1733917979.3085282,93.735,backward
1733917979.310755,93.735,backward
1733917979.3129656,93.735,backward
1733917979.3151932,104.272,backward
1733917979.3173988,104.272,backward
1733917979.3195896,104.272,backward
1733917979.3217812,104.272,backward
