40,45,50,55,60,65,70,75,80,85,90,95
609312033804.45,740573905218.1,801774172362.5,830029749285.77,871872507211.48,899656521777.96,921078617755.28,932526420046.67,939141494748.86,955985770356.87,962982978863.16,965956553519.28
606368262483.08,740142033562.06,799645656439.18,836000445734.14,866591313509.42,895372549703.66,914278388325.62,930791148112.53,945424610547.03,955717795271.91,959802287335.0,963865663735.81
605453376481.69,739969720423.69,799325077045.08,834200052037.29,865938486910.98,894364550806.49,908670366292.96,931955983800.25,941446370588.71,955081000335.99,955021131704.94,963049738269.31
601519076579.73,738011564722.42,798404431506.08,828285263058.06,865007420251.61,893469997104.19,906846876889.48,929182241722.7,941154850002.37,953245802579.8,956296347497.03,960724698408.42
598826719629.87,734788085633.19,797200586075.96,833176371066.11,863548006112.95,892734444825.36,908443589585.26,929197716151.01,940261496781.33,952443932966.69,955925794359.2,959258877653.22
