timestamp,power_in_watts
1734538970.775264,21.68
1734538970.9336815,28.691
1734538971.0624633,31.678
1734538971.1885862,51.25
1734538971.1915164,51.25
1734538971.1937375,51.25
1734538971.195925,51.25
1734538971.1980963,51.25
1734538971.2002294,51.25
1734538971.2024143,51.25
1734538971.2046075,51.25
1734538971.2067864,51.25
1734538971.2089527,51.25
1734538971.211091,51.25
1734538971.2132714,51.25
1734538971.2154949,51.25
1734538971.2176812,51.25
1734538971.2198923,51.25
1734538971.338774,57.004
1734538971.341859,57.004
1734538971.3488219,57.004
1734538971.3509889,57.004
1734538971.3538537,57.004
1734538971.3563428,57.004
1734538971.358611,57.004
1734538971.3607366,57.004
1734538971.3629067,57.004
1734538971.3650258,57.004
1734538971.3672364,57.004
1734538971.3694358,57.004
1734538971.3716521,57.004
1734538971.3737707,57.004
1734538971.3758903,57.004
1734538971.378003,57.004
1734538971.3801427,57.004
1734538971.3824353,57.004
1734538971.3846867,57.004
1734538971.3868809,57.004
1734538971.3889968,57.004
1734538971.3911126,57.004
1734538971.3932495,57.004
1734538971.3953724,57.004
1734538971.3974874,57.004
1734538971.3996043,57.004
1734538971.4017224,57.004
1734538971.403852,57.004
1734538971.4059727,57.004
1734538971.4080906,57.004
1734538971.4102058,57.004
1734538971.412323,57.004
1734538971.414451,57.004
1734538971.4165702,57.004
1734538971.4186842,57.004
1734538971.4208024,57.004
1734538971.422929,57.004
1734538971.4250445,57.004
1734538971.427164,59.277
1734538971.4292765,59.277
1734538971.4313872,59.277
1734538971.4335012,59.277
1734538971.435613,59.277
1734538971.437724,59.277
1734538971.439838,59.277
1734538971.441956,59.277
1734538971.4440951,59.277
1734538971.44621,59.277
1734538971.448325,59.277
1734538971.450437,59.277
1734538971.452554,59.277
1734538971.4546783,59.277
1734538971.4567926,59.277
1734538971.4589024,59.277
1734538971.4610558,59.277
1734538971.4631956,59.277
1734538971.4653785,59.277
1734538971.4675534,59.277
1734538971.4697285,59.277
1734538971.4719095,59.277
1734538971.4741123,59.277
1734538971.4762897,59.277
1734538971.4784634,59.277
1734538971.4806395,59.277
1734538971.4828193,59.277
1734538971.485024,59.277
1734538971.4872122,59.277
1734538971.4893878,59.277
1734538971.4915674,59.277
1734538971.49377,59.277
1734538971.4959521,59.277
1734538971.4981291,59.277
1734538971.5003023,59.277
1734538971.5024843,59.277
1734538971.504689,59.277
1734538971.5068662,59.277
1734538971.5090404,59.277
1734538971.5112245,59.277
1734538971.5133982,59.277
1734538971.515572,59.277
1734538971.5177464,59.277
1734538971.5199206,59.277
1734538971.522094,59.277
1734538971.5242677,59.277
1734538971.52644,83.458
1734538971.528613,83.458
1734538971.5307853,83.458
1734538971.5329587,83.458
1734538971.5351372,83.458
1734538971.53731,83.458
1734538971.53949,83.458
1734538971.5416644,83.458
1734538971.5438383,83.458
1734538971.5460122,83.458
1734538971.548186,83.458
1734538971.550363,83.458
1734538971.5525444,83.458
1734538971.5547178,83.458
1734538971.5568922,83.458
1734538971.5590646,83.458
1734538971.5612392,83.458
1734538971.5634227,83.458
1734538971.565596,83.458
1734538971.567771,83.458
1734538971.569957,83.458
1734538971.5722349,83.458
1734538971.5745442,83.458
1734538971.5768294,83.458
1734538971.579119,83.458
1734538971.5813994,83.458
1734538971.5836902,83.458
1734538971.5860236,83.458
1734538971.588316,83.458
1734538971.5906053,83.458
1734538971.5928829,83.458
1734538971.5951881,83.458
