timestamp,power_in_watts,step
1733916741.6814537,17.422,idle
1733916741.703123,17.422,idle
1733916741.706133,17.422,idle
1733916741.7257912,22.039,idle
1733916741.7441218,22.039,idle
1733916741.7589371,22.039,idle
1733916741.7619426,22.039,idle
1733916741.7675538,22.039,idle
1733916741.770154,22.039,idle
1733916741.7724948,22.039,idle
1733916741.7746654,22.039,idle
1733916741.7767932,22.039,idle
1733916741.7789068,22.039,idle
1733916741.7810242,22.039,idle
1733916741.7831516,22.039,idle
1733916741.7852795,22.039,idle
1733916741.7873952,22.039,idle
1733916741.7895105,22.039,idle
1733916741.791627,22.039,idle
1733916741.79374,22.039,idle
1733916741.7958622,22.039,idle
1733916741.7979777,22.039,idle
1733916741.8000932,22.039,idle
1733916741.8022292,22.039,idle
1733916741.8043485,22.039,idle
1733916741.806471,22.039,idle
1733916741.80859,25.948,idle
1733916741.8107438,25.948,idle
1733916741.812857,25.948,idle
1733916741.8149788,25.948,idle
1733916741.8170648,25.948,idle
1733916741.8191826,25.948,idle
1733916741.821356,25.948,idle
1733916741.8234694,25.948,idle
1733916741.8255954,25.948,idle
1733916741.827711,25.948,idle
1733916741.8298228,25.948,idle
1733916741.8319366,25.948,idle
1733916741.8340654,25.948,idle
1733916741.8362389,25.948,idle
1733916741.8383982,25.948,idle
1733916741.8405232,25.948,idle
1733916741.8427582,25.948,idle
1733916741.8448734,25.948,idle
1733916741.8469949,25.948,idle
1733916741.849066,25.948,idle
1733916741.8511791,25.948,idle
1733916741.8532934,25.948,idle
1733916741.8554158,25.948,idle
1733916741.8575268,25.948,idle
1733916741.8596425,25.948,idle
1733916741.861759,25.948,idle
1733916741.8638718,25.948,idle
1733916741.865993,25.948,idle
1733916741.8681047,25.948,idle
1733916741.8702233,25.948,idle
1733916741.8723996,25.948,idle
1733916741.8745122,25.948,idle
1733916741.876634,25.948,idle
1733916741.8787465,25.948,idle
1733916741.8808656,25.948,idle
1733916741.8830383,25.948,idle
1733916741.885151,25.948,idle
