timestamp,power_in_watts
1733917610.5077167,93.593
1733917610.5107346,93.441
1733917610.5553162,93.441
1733917610.6036308,93.441
1733917610.6967487,93.441
1733917610.7461634,93.437
1733917610.7556152,93.437
1733917610.759019,93.437
1733917610.761301,93.437
1733917610.7634232,93.437
1733917610.7655416,93.437
1733917610.7676635,93.437
1733917610.769784,93.437
1733917610.7719176,93.437
1733917610.7740378,93.437
1733917610.7761605,93.437
1733917610.7782836,93.437
1733917610.7804117,93.437
1733917610.7825496,93.437
1733917610.7846715,93.437
1733917610.786797,93.437
1733917610.7889636,93.437
1733917610.7910945,93.437
1733917610.7932198,93.437
1733917610.7953508,93.437
1733917610.7974725,93.437
1733917610.799602,93.437
1733917610.80174,93.437
1733917610.8038619,93.437
1733917610.8059828,93.437
1733917610.8081028,93.437
1733917610.810229,93.437
1733917610.8123615,93.437
1733917610.8145373,93.437
1733917610.8166885,93.437
1733917610.818799,93.437
1733917610.820914,93.437
1733917610.8230205,93.437
1733917610.8251255,93.437
1733917610.8272302,93.451
1733917610.8293455,93.451
1733917610.8314598,93.451
1733917610.8335674,93.451
1733917610.8356729,93.451
1733917610.837776,93.451
1733917610.8398817,93.451
1733917610.8420002,93.451
1733917610.8441086,93.451
1733917610.846213,93.451
1733917610.8483164,93.451
1733917610.8504217,93.451
1733917610.8525345,93.451
1733917610.8546495,93.451
1733917610.8567646,93.451
1733917610.8588765,93.451
1733917610.8609924,93.451
1733917610.86313,93.451
1733917610.8652442,93.451
1733917610.8673573,93.451
1733917610.8694701,93.451
1733917610.871596,93.451
1733917610.8737235,93.451
1733917610.875837,93.451
1733917610.8779535,93.451
1733917610.8801029,93.451
1733917610.8822312,93.451
1733917610.88437,93.451
1733917610.8864837,93.451
1733917610.8885882,93.451
1733917610.890694,93.451
1733917610.8928072,93.451
1733917610.8949146,93.451
1733917610.8970296,93.451
1733917610.8991418,93.451
1733917610.9012618,93.451
1733917610.9033875,93.451
1733917610.9055004,93.451
1733917610.9076223,93.451
1733917610.9097674,93.451
1733917610.9118977,93.451
1733917610.9140177,93.451
1733917610.9161334,93.451
1733917610.918243,93.451
1733917610.9203582,93.451
1733917610.9224973,93.451
1733917610.9246182,93.451
1733917610.926735,93.451
1733917610.9288402,93.429
1733917610.9309478,93.429
1733917610.9330661,93.429
1733917610.9352086,93.429
1733917610.9373248,93.429
1733917610.9395306,93.429
1733917610.941722,93.429
1733917610.9439368,93.429
1733917610.9461205,93.429
1733917610.948298,93.429
1733917610.9504805,93.429
1733917610.9526873,93.429
1733917610.954872,93.429
1733917610.9570699,93.429
1733917610.9591908,93.429
1733917610.9613068,93.429
1733917610.9634237,93.429
1733917610.9655457,93.429
1733917610.967688,93.429
1733917610.9699395,93.429
1733917610.97358,93.429
1733917610.9757195,93.429
1733917610.9778404,93.429
1733917610.9799662,93.429
1733917610.9820855,93.429
1733917610.9842083,93.429
1733917610.986331,93.429
1733917610.9884605,93.429
1733917610.9905906,93.429
1733917610.9927197,93.429
1733917610.9948428,93.429
1733917610.9969707,93.429
1733917610.9990942,93.429
1733917611.0012188,93.429
1733917611.0033429,93.429
1733917611.0054648,93.429
1733917611.0075884,93.429
1733917611.0097144,93.429
1733917611.011839,93.429
1733917611.013972,93.429
1733917611.016126,93.429
1733917611.0183175,93.429
1733917611.0205004,93.429
1733917611.022686,93.429
1733917611.0248976,93.429
1733917611.0270808,97.89
1733917611.029263,97.89
1733917611.0314486,97.89
1733917611.0336537,97.89
1733917611.0358348,97.89
1733917611.0380135,97.89
1733917611.0401912,97.89
1733917611.0423753,97.89
1733917611.0445826,97.89
1733917611.0467782,97.89
1733917611.0490017,97.89
1733917611.0511985,97.89
1733917611.0533798,97.89
1733917611.055518,97.89
1733917611.0576558,97.89
1733917611.0598433,97.89
1733917611.061997,97.89
1733917611.0641177,97.89
1733917611.066237,97.89
1733917611.0683613,97.89
1733917611.0704982,97.89
1733917611.0726507,97.89
1733917611.0747786,97.89
1733917611.0769057,97.89
1733917611.079033,97.89
1733917611.0811872,97.89
1733917611.0833135,97.89
1733917611.0854404,97.89
1733917611.0875618,97.89
1733917611.0896819,97.89
