timestamp,power_in_watts
1736101059.3620744,47.625
1736101059.4204147,47.64
1736101059.4779377,47.64
1736101059.5354412,47.64
1736101059.5919547,47.642
1736101059.5975275,47.642
1736101059.5997705,47.642
1736101059.60187,47.642
1736101059.6039693,47.642
1736101059.606053,47.642
1736101059.6081321,47.642
1736101059.610211,47.642
1736101059.6122918,47.642
1736101059.6143718,47.642
1736101059.6164508,47.642
1736101059.6185188,47.642
1736101059.6205995,47.642
1736101059.6226785,47.642
1736101059.6247592,47.642
1736101059.6268396,47.642
1736101059.62892,47.642
1736101059.6309962,47.642
1736101059.633073,47.642
1736101059.635157,47.642
1736101059.637242,47.642
1736101059.6393216,47.642
1736101059.641403,47.642
1736101059.643499,47.642
1736101059.645611,47.642
1736101059.6477423,47.642
1736101059.64983,47.855
1736101059.6519191,47.855
1736101059.6540024,47.855
1736101059.656088,47.855
1736101059.6581936,47.855
1736101059.6603022,47.855
1736101059.662439,47.855
1736101059.6645381,47.855
1736101059.666638,47.855
1736101059.6687357,47.855
1736101059.6708305,47.855
1736101059.6729264,47.855
1736101059.675013,47.855
1736101059.67711,47.855
1736101059.6791952,47.855
1736101059.681283,47.855
1736101059.6833675,47.855
1736101059.6854506,47.855
1736101059.6875334,47.855
1736101059.6896174,47.855
1736101059.691698,47.855
1736101059.69378,47.855
1736101059.6958575,47.855
1736101059.697931,47.855
1736101059.7000065,47.855
1736101059.7020857,47.855
1736101059.7041655,47.855
1736101059.706246,47.855
1736101059.708328,47.855
1736101059.7104087,47.855
1736101059.7124882,47.855
1736101059.714575,47.855
1736101059.7166708,47.855
1736101059.7187822,47.855
1736101059.7208889,47.855
1736101059.722995,47.855
1736101059.7251043,47.855
1736101059.727219,47.855
1736101059.729335,47.855
1736101059.7314487,47.855
1736101059.733563,47.855
1736101059.7356768,47.855
1736101059.7377803,47.855
1736101059.739873,47.855
1736101059.7419527,47.855
1736101059.7440302,47.855
1736101059.7461104,47.855
1736101059.7482035,47.855
1736101059.7502964,55.017
1736101059.7523744,55.017
1736101059.7544549,55.017
1736101059.7565358,55.017
1736101059.7586155,55.017
1736101059.76071,55.017
1736101059.7628224,55.017
1736101059.7649317,55.017
1736101059.767043,55.017
1736101059.7691486,55.017
1736101059.7712648,55.017
1736101059.773379,55.017
1736101059.7754936,55.017
1736101059.7776039,55.017
1736101059.7797186,55.017
1736101059.7818327,55.017
1736101059.7839403,55.017
1736101059.7860463,55.017
1736101059.7881556,55.017
1736101059.7902696,55.017
1736101059.7923841,55.017
1736101059.794498,55.017
1736101059.7966175,55.017
1736101059.7987316,55.017
1736101059.8008442,55.017
1736101059.8029542,55.017
1736101059.8050585,55.017
1736101059.8071656,55.017
1736101059.8092782,55.017
1736101059.8113904,55.017
1736101059.8135185,55.017
1736101059.8156607,55.017
