time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
0,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
1,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
2,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
3,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
4,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
5,560.0,0.0,310.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
6,336.125,0.0,310.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
7,313.8494375,0.0,310.0,3.8494374999999934,0.0,0.0,0.0,0.0,0.0,0.0,310.0,['Process 6 is executed'],0.068,100.10%,$1.65
8,85.113717128125,0.0,85.113717128125,0.0,1.356,0.0,1.356,0.0,248.36698096875,0.0,310.0,['Process 5 is executed'],0.064,100.10%,$1.65
9,307.271,0.0,307.271,0.0,2.729,0.0,2.729,0.0,0.0,0.0,310.0,['Process 5 is executed'],0.064,100.10%,$1.65
10,292.663,0.0,292.663,0.0,17.337,0.0,17.337,0.0,0.0,0.0,310.0,['Process 3 is executed'],0.054,100.10%,$1.65
11,220.49099999999999,0.0,220.49099999999999,0.0,89.509,0.0,89.509,0.0,0.0,0.0,310.0,['Process 4 is executed'],0.059000000000000004,100.10%,$1.65
12,281.226,0.0,281.226,0.0,28.774,0.0,28.774,0.0,0.0,0.0,310.0,['Process 3 is executed'],0.054,100.10%,$1.65
13,273.235,0.0,273.235,0.0,36.765,0.0,36.765,0.0,0.0,0.0,310.0,['Process 3 is executed'],0.054,100.10%,$1.65
14,304.634,0.0,304.634,0.0,5.366,0.0,5.366,0.0,0.0,0.0,310.0,['Process 3 is executed'],0.054,100.10%,$1.65
15,301.117,0.0,301.117,0.0,8.883,0.0,8.883,0.0,0.0,0.0,310.0,['Process 3 is executed'],0.054,100.10%,$1.65
