time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
8,318.94499999999937,0.0,318.94499999999937,0.0,1.055,0.0,1.055,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
9,317.878,0.0,317.878,0.0,2.122,0.0,2.122,0.0,0.0,0.0,320.0,['Process 2 is executed'],0.048,100.00%,$2.06
10,306.516,0.0,306.516,0.0,13.484,0.0,13.484,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
11,250.382,0.0,250.382,0.0,69.618,0.0,69.618,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
12,297.621,0.0,297.621,0.0,22.379,0.0,22.379,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
13,291.405,0.0,291.405,0.0,28.595,0.0,28.595,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
14,315.826,0.0,315.826,0.0,4.174,0.0,4.174,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
15,313.091,0.0,313.091,0.0,6.909,0.0,6.909,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
16,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.06
17,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
18,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
19,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
20,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
21,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
22,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.06
23,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$2.06
24,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$2.06
