time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
12,84.42399999999998,0.0,84.42399999999998,0.0,25.576,0.0,25.576,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.10%,$0.87
13,67.32,0.0,67.32,0.0,32.68,0.0,32.68,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.10%,$0.87
14,95.23,0.0,95.23,0.0,4.77,0.0,4.77,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.10%,$0.87
15,142.104,0.0,142.104,0.0,7.896,0.0,7.896,0.0,0.0,0.0,150.0,['Process 3 is executed'],0.054,100.10%,$0.87
16,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,['Process 5 is executed'],0.064,100.10%,$0.87
17,170.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,['Process 5 is executed'],0.064,100.10%,$0.87
18,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,['Process 1 is executed'],0.04200000000000001,100.10%,$0.87
19,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,['Process 3 is executed'],0.054,100.10%,$0.87
20,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,['Process 3 is executed'],0.054,100.10%,$0.87
21,170.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,['Process 4 is executed'],0.059000000000000004,100.10%,$0.87
22,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,['Process 3 is executed'],0.054,100.10%,$0.87
23,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,['Process 6 is executed'],0.068,100.10%,$0.87
24,170.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,['Process 6 is executed'],0.068,100.10%,$0.87
25,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,['Process 3 is executed'],0.054,100.10%,$0.87
26,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,['Process 6 is executed'],0.068,100.10%,$0.87
27,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,['Process 6 is executed'],0.068,100.10%,$0.87
28,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,['Process 2 is executed'],0.048,100.10%,$0.87
29,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,['Process 6 is executed'],0.068,100.10%,$0.87
