time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
0,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,101.80%,$1.15
1,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 4 is executed'],0.059000000000000004,101.80%,$1.15
2,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,101.80%,$1.15
3,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,101.80%,$1.15
4,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,101.80%,$1.15
5,350.0,0.0,100.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
6,346.125,0.0,320.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,101.80%,$1.15
7,103.8494375,0.0,100.0,3.8494374999999934,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
8,0.0,0.0,0.0,0.0,0.754,0.0,0.754,0.0,110.27333333333333,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
9,0.0,0.0,0.0,0.0,1.518,0.0,1.518,0.0,109.42444444444445,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
10,65.30704284977197,0.0,65.30704284977197,0.0,9.638,0.0,9.638,0.0,27.838841278031136,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
11,50.242,0.0,50.242,0.0,49.758,0.0,49.758,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
12,84.004,0.0,84.004,0.0,15.996,0.0,15.996,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
13,79.561,0.0,79.561,0.0,20.439,0.0,20.439,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
14,97.016,0.0,97.016,0.0,2.984,0.0,2.984,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
15,95.061,0.0,95.061,0.0,4.939,0.0,4.939,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
16,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
17,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
18,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
19,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
20,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
21,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,101.80%,$1.15
22,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 14 is executed'],0.073,101.80%,$1.15
