time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
4,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,['Process 6 is executed'],0.068,100.20%,$0.90
5,460.0,0.0,210.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,['Process 6 is executed'],0.068,100.20%,$0.90
6,236.125,0.0,210.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,210.0,['Process 5 is executed'],0.064,100.20%,$0.90
7,113.8494375,0.0,110.0,3.8494374999999934,0.0,0.0,0.0,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.20%,$0.90
8,0.0,0.0,0.0,0.0,1.055,0.0,1.055,0.0,109.93888888888888,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
9,0.0,0.0,0.0,0.0,2.122,0.0,2.122,0.0,108.75333333333333,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
10,60.56206532477196,0.0,60.56206532477196,0.0,13.484,0.0,13.484,0.0,28.837705194697833,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
11,30.382000000000005,0.0,30.382000000000005,0.0,69.618,0.0,69.618,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
12,137.621,0.0,137.621,0.0,22.379,0.0,22.379,0.0,0.0,0.0,160.0,['Process 5 is executed'],0.064,100.20%,$0.90
13,71.405,0.0,71.405,0.0,28.595,0.0,28.595,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
14,95.826,0.0,95.826,0.0,4.174,0.0,4.174,0.0,0.0,0.0,100.0,['Process 0 is executed'],0.036000000000000004,100.20%,$0.90
15,183.091,0.0,183.091,0.0,6.909,0.0,6.909,0.0,0.0,0.0,190.0,['Process 8 is executed'],0.07,100.20%,$0.90
16,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,['Process 2 is executed'],0.048,100.20%,$0.90
17,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,['Process 2 is executed'],0.048,100.20%,$0.90
18,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,['Process 4 is executed'],0.059000000000000004,100.20%,$0.90
19,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,['Process 3 is executed'],0.054,100.20%,$0.90
20,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,['Process 1 is executed'],0.04200000000000001,100.20%,$0.90
21,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,['Process 2 is executed'],0.048,100.20%,$0.90
22,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,['Process 1 is executed'],0.04200000000000001,100.20%,$0.90
23,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,['Process 7 is executed'],0.069,100.20%,$0.90
