time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
0,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
1,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
2,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
3,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
4,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
5,570.0,0.0,320.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
6,346.125,0.0,320.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$1.35
7,323.8494375,0.0,320.0,3.8494374999999934,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$1.35
8,95.86571712812501,0.0,95.86571712812501,0.0,0.604,0.0,0.604,0.0,248.36698096875,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$1.35
9,108.786,0.0,108.786,0.0,1.214,0.0,1.214,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
10,102.289,0.0,102.289,0.0,7.711,0.0,7.711,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
11,70.194,0.0,70.194,0.0,39.806,0.0,39.806,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
12,97.203,0.0,97.203,0.0,12.797,0.0,12.797,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
13,93.649,0.0,93.649,0.0,16.351,0.0,16.351,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
14,317.613,0.0,317.613,0.0,2.387,0.0,2.387,0.0,0.0,0.0,320.0,['Process 2 is executed'],0.048,100.00%,$1.35
15,106.049,0.0,106.049,0.0,3.951,0.0,3.951,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
16,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,['Process 1 is executed'],0.04200000000000001,100.00%,$1.35
17,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$1.35
