timestamp,power_in_watts,step
1736634318.1491644,12.983,idle
1736634318.2418573,17.07,idle
1736634318.4291687,25.298,idle
1736634318.5212448,28.669,idle
1736634318.53046,28.669,idle
1736634318.5342922,28.669,idle
1736634318.5369558,28.669,idle
1736634318.5395794,28.669,idle
1736634318.5532324,28.669,idle
1736634318.5560553,28.669,idle
1736634318.5586588,28.669,idle
1736634318.5612545,28.669,idle
1736634318.5638478,28.669,idle
1736634318.5667355,28.669,idle
1736634318.5694044,28.669,idle
1736634318.5720024,28.669,idle
1736634318.574593,28.669,idle
1736634318.5771844,28.669,idle
1736634318.5797768,28.669,idle
1736634318.5823665,31.722,idle
1736634318.585432,31.722,idle
1736634318.588181,31.722,idle
1736634318.590946,31.722,idle
1736634318.5935695,31.722,idle
1736634318.596187,31.722,idle
1736634318.5988288,31.722,idle
1736634318.601432,31.722,idle
1736634318.6041143,31.722,idle
1736634318.6072462,31.722,idle
1736634318.6099236,31.722,idle
1736634318.6125274,31.722,idle
1736634318.6151366,31.722,idle
1736634318.6177535,31.722,idle
1736634318.6203516,31.722,idle
1736634318.622982,31.722,idle
1736634318.62594,31.722,idle
1736634318.6285975,31.722,idle
1736634318.6312103,31.722,idle
1736634318.6338124,31.722,idle
1736634318.6364129,31.722,idle
1736634318.639017,31.722,idle
1736634318.6416187,31.722,idle
1736634318.644374,31.722,idle
1736634318.647612,31.722,idle
1736634318.6505752,31.722,idle
1736634318.6536932,31.722,idle
1736634318.6563532,31.722,idle
1736634318.658982,31.722,idle
1736634318.6616364,31.722,idle
1736634318.665692,31.722,idle
1736634318.668512,31.722,idle
1736634318.6712103,31.722,idle
1736634318.6741917,31.722,idle
1736634318.6768584,31.722,idle
1736634318.679558,31.722,idle
1736634318.6822388,34.496,idle
1736634318.6855867,34.496,idle
1736634318.690976,34.496,idle
1736634318.693673,34.496,idle
1736634318.6964028,34.496,idle
1736634318.6991782,34.496,idle
1736634318.7019756,34.496,idle
1736634318.7050807,34.496,idle
1736634318.7080028,34.496,idle
1736634318.7107391,34.496,idle
1736634318.7134018,34.496,idle
1736634318.716032,34.496,idle
1736634318.718635,34.496,idle
1736634318.7212512,34.496,idle
1736634318.7239957,34.496,idle
1736634318.727003,34.496,idle
1736634318.729663,34.496,idle
1736634318.7323143,34.496,idle
1736634318.7349403,34.496,idle
1736634318.7375388,34.496,idle
1736634318.7401395,34.496,idle
1736634318.7427793,34.496,idle
1736634318.745704,34.496,idle
1736634318.7483618,34.496,idle
1736634318.7509556,34.496,idle
1736634318.7535589,34.496,idle
1736634318.7561731,34.496,idle
1736634318.7588184,34.496,idle
1736634318.7614377,34.496,idle
1736634318.7641869,34.496,idle
1736634318.7673712,34.496,idle
1736634318.7701936,34.496,idle
1736634318.7729902,34.496,idle
1736634318.7756293,34.496,idle
1736634318.7782907,34.496,idle
1736634318.7809162,59.258,idle
1736634318.783536,59.258,idle
1736634318.7865536,59.258,idle
1736634318.7892509,59.258,idle
1736634318.792306,59.258,idle
1736634318.794911,59.258,idle
1736634318.7975097,59.258,idle
1736634318.8001404,59.258,idle
1736634318.8027434,59.258,idle
1736634318.8056636,59.258,idle
1736634318.808334,59.258,idle
1736634318.8109338,59.258,idle
1736634318.813543,59.258,idle
1736634318.816144,59.258,idle
1736634318.8187368,59.258,idle
1736634318.8213322,59.258,idle
1736634318.8239267,59.258,idle
1736634318.826928,59.258,idle
1736634318.8295922,59.258,idle
1736634318.832187,59.258,idle
1736634318.8347783,59.258,idle
1736634318.8373718,59.258,idle
1736634318.8399749,59.258,idle
1736634318.8427303,59.258,idle
1736634318.8458242,59.258,idle
1736634318.8485065,59.258,idle
1736634318.8511062,59.258,idle
1736634318.8537066,59.258,idle
1736634318.8563025,59.258,idle
1736634318.858903,59.258,idle
1736634318.8617928,59.258,idle
1736634318.8647234,59.258,idle
1736634318.8676488,59.258,idle
1736634318.870321,59.258,idle
1736634318.8729155,59.258,idle
1736634318.875606,59.258,idle
1736634318.878291,59.258,idle
1736634318.881014,61.792,idle
1736634318.8836613,61.792,idle
1736634318.8896897,61.792,idle
1736634318.8923566,61.792,idle
1736634318.8949597,61.792,idle
1736634318.8976023,61.792,idle
1736634318.9001954,61.792,idle
1736634318.9027915,61.792,idle
1736634318.905848,61.792,idle
1736634318.908949,61.792,idle
1736634318.9119475,61.792,idle
1736634318.9146652,61.792,idle
1736634318.917282,61.792,idle
1736634318.9198844,61.792,idle
1736634318.922529,61.792,idle
1736634318.9254065,61.792,idle
1736634318.9282322,61.792,idle
1736634318.9308505,61.792,idle
1736634318.9334936,61.792,idle
1736634318.9361136,61.792,idle
1736634318.938779,61.792,idle
1736634318.9413834,61.792,idle
1736634318.944112,61.792,idle
1736634318.9471846,61.792,idle
1736634318.9498668,61.792,idle
1736634318.952502,61.792,idle
1736634318.955113,61.792,idle
1736634318.957729,61.792,idle
1736634318.9603307,61.792,idle
1736634318.9630218,61.792,idle
1736634318.96599,61.792,idle
1736634318.968659,61.792,idle
1736634318.9712636,61.792,idle
1736634318.9738605,61.792,idle
1736634318.9764557,61.792,idle
1736634318.9790535,61.792,idle
1736634318.9816508,64.594,idle
1736634318.9844522,64.594,idle
1736634318.9874249,64.594,idle
1736634318.990103,64.594,idle
1736634318.9927452,64.594,idle
1736634318.9953637,64.594,idle
1736634318.997967,64.594,idle
1736634319.0006,64.594,idle
1736634319.003256,64.594,idle
1736634319.006234,64.594,idle
1736634319.00891,64.594,idle
1736634319.011528,64.594,idle
1736634319.0142217,64.594,idle
1736634319.016865,64.594,idle
1736634319.0194788,64.594,idle
1736634319.0220764,64.594,idle
1736634319.0250232,64.594,idle
1736634319.0279975,64.594,idle
1736634319.0306492,64.594,idle
1736634319.0332897,64.594,idle
1736634319.0358937,64.594,idle
1736634319.0385993,64.594,idle
1736634319.0412054,64.594,idle
1736634319.0438838,64.594,idle
1736634319.047004,64.594,idle
1736634319.0500493,64.594,idle
1736634319.052656,64.594,idle
1736634319.0552597,64.594,idle
1736634319.057854,64.594,idle
1736634319.0604508,64.594,idle
1736634319.0630426,64.594,idle
1736634319.066004,64.594,idle
1736634319.0687764,64.594,idle
1736634319.0713837,64.594,idle
1736634319.0740273,64.594,idle
1736634319.0766268,64.594,idle
1736634319.0792882,64.594,idle
1736634319.0820713,68.032,idle
1736634319.0853748,68.032,idle
1736634319.0901484,68.032,idle
1736634319.0928235,68.032,idle
1736634319.0954306,68.032,idle
1736634319.09803,68.032,idle
1736634319.1006234,68.032,idle
1736634319.1032245,68.032,idle
1736634319.1062226,68.032,idle
1736634319.108959,68.032,idle
1736634319.1115649,68.032,idle
1736634319.114159,68.032,idle
1736634319.1167583,68.032,idle
1736634319.1195145,68.032,idle
1736634319.1224413,68.032,idle
1736634319.125474,68.032,idle
1736634319.163917,68.032,idle
1736634319.170874,68.032,idle
1736634319.1735363,68.032,idle
1736634319.1761029,68.032,idle
1736634319.1788423,68.032,idle
1736634319.1821437,93.113,idle
1736634319.1852183,93.113,idle
1736634319.1880405,93.113,idle
1736634319.190672,93.113,idle
1736634319.1932733,93.113,idle
1736634319.195838,93.113,idle
1736634319.198393,93.113,idle
1736634319.20095,93.113,idle
1736634319.203555,93.113,idle
1736634319.206504,93.113,idle
1736634319.209552,93.113,idle
1736634319.2121058,93.113,idle
1736634319.2146502,93.113,idle
1736634319.217203,93.113,idle
1736634319.2197473,93.113,idle
1736634319.2222888,93.113,idle
1736634319.2252123,93.113,idle
1736634319.229881,93.113,idle
1736634319.2326725,93.113,idle
1736634319.235243,93.113,idle
1736634319.2379384,93.113,idle
1736634319.2405818,93.113,idle
1736634319.243467,93.113,idle
1736634319.246498,93.113,idle
1736634319.249586,93.113,idle
1736634319.2523055,93.113,idle
1736634319.2548947,93.113,idle
1736634319.2574518,93.113,idle
1736634319.260004,93.113,idle
1736634319.262726,93.113,idle
1736634319.265939,93.113,idle
1736634319.270119,93.113,idle
1736634319.2726812,93.113,idle
1736634319.275243,93.113,idle
1736634319.27781,93.113,idle
1736634319.2803855,100.747,idle
1736634319.282934,100.747,idle
1736634319.294388,100.747,idle
1736634319.297079,100.747,idle
1736634319.2997158,100.747,idle
1736634319.302318,100.747,idle
1736634319.3053288,100.747,idle
1736634319.309575,100.747,idle
1736634319.3123045,100.747,idle
1736634319.3149152,100.747,idle
1736634319.317534,100.747,idle
1736634319.3201363,100.747,idle
1736634319.322727,100.747,idle
1736634319.3257017,100.747,idle
1736634319.3297014,100.747,idle
1736634319.3323696,100.747,idle
1736634319.3349712,100.747,idle
1736634319.3375742,100.747,idle
1736634319.3401885,100.747,idle
1736634319.3427844,100.747,idle
1736634319.3458316,100.747,idle
1736634319.349578,100.747,idle
1736634319.352378,100.747,idle
1736634319.3550098,100.747,idle
1736634319.3576157,100.747,idle
1736634319.360257,100.747,idle
